,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score,return_rate_1y_avg,return_rate_5y_avg,return_rate_10y_avg,return_rate_25y_avg,volatility_1y,volatility_5y,volatility_10y,volatility_25y
902,"LTC Properties, Inc.",16.4,Low ESG Risk,Real Estate,NYS,LTC,1591781504.0,1591781504.0,16.561085,0.908,0.10391,2.003,0.7677419354838708,9.955124953937756e-05,0.1920101473081222,1.2837846616452333,1.0061305888697496,1.0585221896450816,1.1199318571093504,0.0407388804703442,0.0796575496881409,0.06715228040390099,0.07886464814284255
903,Picton Property Income Ltd.,16.4,Low ESG Risk,Real Estate,LON,PCTN.L,406196480.0,406196480.0,,0.423,-0.0089300005,,0.7677419354838708,2.5251188501797246e-05,0.191954422262344,,,,,,,,
904,"GungHo Online Entertainment, Inc.",16.4,Low ESG Risk,Software & Services,TKS,3765.T,171335172096.0,171335172096.0,12.970552,0.223,0.12385,-0.208,0.7677419354838708,0.0107372904469867,0.1999884517062078,,,,,,,,
905,"Heiwa Real Estate REIT, Inc.",16.4,Low ESG Risk,Real Estate,TKS,8966.T,151636623360.0,151636623360.0,18.388105,0.472,0.06846,,0.7677419354838708,0.0095027915761267,0.1990625775530627,,,,,,,,
906,Fox Factory Holding Corp.,16.4,Low ESG Risk,Auto Components,NAS,FOXF,1531440896.0,1531440896.0,37.489796,1.638,0.03435,-0.862,0.7677419354838708,9.57697317513756e-05,0.1920073111697812,0.5231689766924545,0.9608815859485315,1.1249209383490848,1.0395144707824622,0.15942063123834166,0.1522979593731901,0.1290691640485488,0.12519051605286288
907,"Evolv Technologies Holdings, Inc.",16.4,Low ESG Risk,Technology Hardware,NAS,EVLV,587661504.0,587661504.0,,1.245,-0.12833999,,0.7677419354838708,3.662351700329658e-05,0.1919629515087201,0.7281906246701988,0.8163108185437119,0.9034992078268315,0.9602208025666945,0.19772039805114475,0.1937591230127712,0.1937591230127712,0.1937591230127712
908,"OneSpan, Inc.",16.4,Low ESG Risk,Software & Services,NAS,OSPN,564658112.0,564658112.0,34.67442,0.763,0.08943,,0.7677419354838708,3.5181905144954323e-05,0.1919618702998264,1.3470625819915163,1.004039247592424,0.9791800564335457,1.0592126624362015,0.13427133138920921,0.1419612746200429,0.14665218190126317,0.21378612431259167
909,"OraSure Technologies, Inc.",16.4,Low ESG Risk,Healthcare,NAS,OSUR,313932576.0,313932576.0,11.694444,0.048,0.06594,,0.7677419354838708,1.946905262795084e-05,0.1919500856604386,0.7217145678219321,0.8979977643121183,0.9505767853529346,0.9833894534975139,0.18101418774041816,0.22669480718318136,0.18254415957790587,0.17253416845179867
910,"Mister Car Wash, Inc.",16.4,Low ESG Risk,Consumer Services,NYS,MCW,1927755648.0,1927755648.0,28.52381,1.647,0.077800006,-0.135,0.7677419354838708,0.0001206065925986,0.1920259388154166,1.3389225483473277,0.8095863341881347,0.8997701563111186,0.9586335709483453,0.15864335419900527,0.12836927796732922,0.12836927796732922,0.12836927796732922
911,flatexDEGIRO AG,16.4,Low ESG Risk,Diversified Financials,ETR,FTK.DE,1320946176.0,1320946176.0,11.7696085,1.035,0.16610001,2.056,0.7677419354838708,8.25781257277756e-05,0.1919974174652635,,,,,,,,
912,"PayPal Holdings, Inc.",16.4,Low ESG Risk,Software & Services,NAS,PYPL,70898581504.0,70898581504.0,16.832525,1.438,0.22034,0.174,0.7677419354838708,0.0044429761124359,0.1952677159552946,0.993660365449131,0.8868284963563846,1.0490930622031531,1.0193553485381708,0.0697470654341369,0.12142313741530872,0.09850922754191832,0.09850922754191832
913,PAR Technology Corp.,16.5,Low ESG Risk,Technology Hardware,NYS,PAR,1907081856.0,1907081856.0,,2.168,-0.15656,,0.7741935483870968,0.0001193109756868,0.1936378703285393,1.398727581063657,1.1769819436129674,1.2684481256038318,1.1023024881497046,0.10372300041164646,0.18885367958942528,0.16181884774126656,0.152764366624854
914,"Fujibo Holdings, Inc.",16.5,Low ESG Risk,Textiles & Apparel,TKS,3104.T,47565844480.0,47565844480.0,22.66465,0.657,0.059759997,0.898,0.7741935483870968,0.0029807243548959,0.1957839303629461,,,,,,,,
915,"SECOM Co., Ltd.",16.5,Low ESG Risk,Commercial Services,TKS,9735.T,2281179971584.0,2281179971584.0,22.727272,0.314,0.085209996,-0.063,0.7741935483870968,0.1429602809608917,0.300768597817443,,,,,,,,
916,Cushman & Wakefield Plc,16.5,Low ESG Risk,Real Estate,NYS,CWK,2840407552.0,2840407552.0,154.87502,1.307,0.01263,1.948,0.7741935483870968,0.0001778020621774,0.1936817386434072,1.7779115712866504,0.9456352149414978,0.9814401059763266,0.9925342918549331,0.15236749101556013,0.13473586039813407,0.13234683317325238,0.13234683317325238
917,Just Group Plc,16.5,Low ESG Risk,Insurance,LON,JUST.L,1414709376.0,1414709376.0,15.133332,1.509,0.08502,-0.361,0.7741935483870968,8.845422178335368e-05,0.1936147277631117,,,,,,,,
918,"National Vision Holdings, Inc.",16.5,Low ESG Risk,Retailing,NAS,EYE,761977984.0,761977984.0,,1.412,-0.084300004,,0.7741935483870968,4.754784958313874e-05,0.1935840479839615,0.9028695963818248,0.9030193230071105,0.9229587906073732,0.9684404575331867,0.16156469445530688,0.15532405049074682,0.1436824578160609,0.1436824578160609
919,"FactSet Research Systems, Inc.",16.5,Low ESG Risk,Software & Services,NYS,FDS,16315356160.0,16315356160.0,32.321022,0.748,0.28812,0.182,0.7741935483870968,0.0010222708128662,0.1943150902064238,0.9538777307391948,1.1176632001109863,1.142130054864208,1.1437264071296482,0.04270864851980027,0.060307008369178815,0.05773360801351168,0.08097512501335638
920,Vistry Group Plc,16.5,Low ESG Risk,Homebuilders,LON,VTY.L,4488144384.0,4488144384.0,18.424656,2.143,0.07802,0.378,0.7741935483870968,0.0002810649616854,0.1937591858180382,,,,,,,,
921,"FRP Holdings, Inc.",16.5,Low ESG Risk,Real Estate,NAS,FRPH,542940160.0,542940160.0,71.325,0.47,0.01647,2.609,0.7741935483870968,3.382085121246872e-05,0.1935737527351835,1.1295586785083926,1.0508153159345823,1.079387394691764,1.0907419283945685,0.0655344788975039,0.056386901764777064,0.08240646047193335,0.09256411739083291
922,Synchrony Financial,16.5,Low ESG Risk,Diversified Financials,NYS,SYF,19038085120.0,19038085120.0,6.7276535,1.612,0.20775,0.174,0.7741935483870968,0.0011929029681496,0.1944430643228864,1.700868909663867,1.1156092155233757,1.1010488213787324,1.037126126348592,0.06350954041444011,0.12161776474253314,0.10224278384682542,0.10184885758891495
923,Performance Food Group Co.,16.5,Low ESG Risk,Food Retailers,NYS,PFGC,11140644864.0,11140644864.0,25.623655,1.446,0.110740006,0.116,0.7741935483870968,0.0006979740670728,0.1940718676470788,1.139727111159327,1.078771327595442,1.1192105910626866,1.046079579896612,0.06613735836859133,0.12533090362349508,0.10368226323893176,0.10368226323893176
924,AEW UK REIT Plc,16.5,Low ESG Risk,Real Estate,LON,AEWU.L,155890192.0,155890192.0,16.400002,,,,0.7741935483870968,9.56461006160757e-06,0.1935555605543203,,,,,,,,
925,PotlatchDeltic Corp.,16.5,Low ESG Risk,Paper & Forestry,NAS,PCH,3285148160.0,3285148160.0,90.5,1.142,0.01699,-0.389,0.7741935483870968,0.0002056737488564,0.1937026424084165,0.9877038261793814,1.0589156814361547,1.0598959667429277,1.0704295746078898,0.08598343474292007,0.08361662590338181,0.07739632392317236,0.08784044982047419
926,AGCO Corp.,16.5,Low ESG Risk,Machinery,NYS,AGCO,6649882624.0,6649882624.0,15.908928,1.251,0.096260004,,0.7741935483870968,0.0004165400899367,0.1938607921642267,0.9112071805941736,1.109125795170533,1.11443287237115,1.1021968215206048,0.07705936257647823,0.10455512255738854,0.08623422032995326,0.10395024655056062
927,"Redwood Trust, Inc.",16.5,Low ESG Risk,Real Estate,NYS,RWT,974431936.0,974431936.0,40.944443,1.626,0.03071,45.372,0.7741935483870968,6.086223976328592e-05,0.1935940337765966,1.1370664692841186,0.9356444365699952,1.0040435567273693,1.0755820949379153,0.10448514279869722,0.1572519690073506,0.11500299071906238,0.10452337061485438
928,"Avantor, Inc.",16.5,Low ESG Risk,Pharmaceuticals,NYS,AVTR,17539870720.0,17539870720.0,49.615383,1.329,0.068959996,,0.7741935483870968,0.0010990105697859,0.1943726450241136,1.230912017204472,1.1235913670351936,1.0319874779965796,1.0126742594663871,0.11053316319270655,0.11251439275437776,0.11180920490323541,0.11180920490323541
929,"Viavi Solutions, Inc.",16.5,Low ESG Risk,Technology Hardware,NAS,VIAV,1768646528.0,1768646528.0,,0.911,-0.0376,,0.7741935483870968,0.0001106352981842,0.1936313635704123,0.8556039774950849,0.8955318584965324,1.00895018997294,0.8916573651273356,0.11848055675393206,0.09530854397984063,0.09208457161516816,0.15786180163084923
930,"Zscaler, Inc.",16.5,Low ESG Risk,Software & Services,NAS,ZS,24056875008.0,24056875008.0,,0.823,-0.057729997,,0.7741935483870968,0.0015074281919543,0.1946789582407399,1.1591718842671352,1.3144834226466378,1.2007091875656482,1.0759079919534915,0.13568265819230466,0.1508500833090312,0.15856146852452233,0.15856146852452233
931,4imprint Group Plc,16.5,Low ESG Risk,Media,LON,FOUR.L,1427767808.0,1427767808.0,22.04348,0.977,0.92727995,0.104,0.7741935483870968,8.927258763229265e-05,0.1936153415374984,,,,,,,,
932,Mobico Group Plc,16.5,Low ESG Risk,Transportation,LON,MCG.L,413586912.0,413586912.0,,1.597,-0.100710005,,0.7741935483870968,2.5714343431708105e-05,0.1935676728543479,,,,,,,,
933,"Tilly's, Inc.",16.5,Low ESG Risk,Retailing,NYS,TLYS,137492656.0,137492656.0,,1.616,-0.28173,,0.7741935483870968,8.411645052713294e-06,0.1935546958305637,0.6720933106627741,0.9390687494437959,1.0102193760923428,0.9741198588410912,0.0651634932824202,0.1488947738827256,0.1649128601937023,0.15402456519287192
934,"Omnicell, Inc.",16.5,Low ESG Risk,Healthcare,NAS,OMCL,2046264192.0,2046264192.0,,0.832,-0.017549999,0.046,0.7741935483870968,0.0001280334678327,0.1936444121976487,0.6531886822481615,0.8356523701891783,1.0058884189339201,1.054133508480997,0.1482654172865366,0.12265265037397903,0.10565083166976155,0.12792400262329212
935,AEON REIT Investment Corp.,16.5,Low ESG Risk,Real Estate,TKS,3292.T,282697760768.0,282697760768.0,20.151005,0.411,0.05802,0.001,0.7741935483870968,0.0177163319903055,0.2068356360895033,,,,,,,,
936,"iHeartMedia, Inc.",16.6,Low ESG Risk,Media,NAS,IHRT,223809376.0,223809376.0,,1.705,,,0.7806451612903227,1.382107367633576e-05,0.1951716561278379,0.5276816785068046,0.6408673901643103,0.8007658051045474,0.914960209877833,0.30423695202387674,0.2256255906855346,0.2203968718318397,0.2203968718318397
937,"SiteOne Landscape Supply, Inc.",16.6,Low ESG Risk,Traders & Distributors,NYS,SITE,6059777536.0,6059777536.0,39.61652,1.533,0.10241,-0.03,0.7806451612903227,0.0003795584790278,0.1954459591818515,0.8849409525500544,1.1408733031720453,1.1539508074004998,1.058948691729975,0.12782543331505913,0.11765822080894883,0.10950101946079521,0.10950101946079521
938,"Leslie's, Inc.",16.6,Low ESG Risk,Retailing,NAS,LESL,536247680.0,536247680.0,145.00002,1.166,,-0.159,0.7806451612903227,3.340143660919115e-05,0.1951863414000375,0.5190392459494367,0.6759020655798303,0.8221326325963654,0.9246486815275814,0.3042759703122856,0.17417185471060545,0.17417185471060545,0.17417185471060545
939,Triple Point Social Housing Reit Plc,16.6,Low ESG Risk,Real Estate,LON,SOHO.L,255752896.0,255752896.0,7.222222,,,,0.7806451612903227,1.582295919083697e-05,0.1951731575419738,,,,,,,,
940,"Certara, Inc.",16.6,Low ESG Risk,Healthcare,NAS,CERT,1845396736.0,1845396736.0,,1.498,-0.07351,,0.7806451612903227,0.0001154451979582,0.1952478742210493,1.0896155370569818,0.8613156540660235,0.9280709315919896,0.9705825257916186,0.1303141318452958,0.16477471727944895,0.16477471727944895,0.16477471727944895
941,Equity Commonwealth,16.6,Low ESG Risk,Real Estate,NYS,EQC,2181093888.0,2181093888.0,23.581396,0.373,0.04245,0.667,0.7806451612903227,0.0001364831820579,0.1952636527091241,1.0709775735476401,0.9854613462730248,1.0251723113685989,1.0486472393853643,0.015826191486492273,0.05689196308068788,0.047337671097834724,0.08251572732140222
942,"Huntington Bancshares, Inc.",16.6,Low ESG Risk,Banks,NAS,HBAN,21292623872.0,21292623872.0,13.83019,1.068,0.08875,-0.143,0.7806451612903227,0.0013341938612481,0.1961619357185167,1.5238505529598698,1.0649846312239883,1.0893307543195871,1.0152871533027652,0.07962481600413367,0.09914265328553898,0.08691219441989757,0.10516917774305605
943,Siltronic AG,16.6,Low ESG Risk,Semiconductors,ETR,WAF.DE,2130000000.0,2130000000.0,19.137466,1.565,0.05589,-0.601,0.7806451612903227,0.0001332811519038,0.1952612511865085,,,,,,,,
944,TOKAI Corp. /9729/,16.6,Low ESG Risk,Healthcare,TKS,9729.T,74509967360.0,74509967360.0,12.286765,0.051,0.07611,0.408,0.7806451612903227,0.004669299981327,0.1986632653085759,,,,,,,,
945,Diageo Plc,16.6,Low ESG Risk,Food Products,LON,DGE.L,54156292096.0,54156292096.0,18.61832,0.359,0.35039002,-0.031,0.7806451612903227,0.0033937446362096,0.1977065987997379,,,,,,,,
946,Perdoceo Education Corp.,16.6,Low ESG Risk,Consumer Services,NAS,PRDO,1387678848.0,1387678848.0,10.357842,1.035,0.16118999,-0.288,0.7806451612903227,8.67602311883122e-05,0.1952263604959719,1.4630684328768973,1.1003775129869295,1.1771257712491008,1.080429848467281,0.0926885289567283,0.11184622620978327,0.13965895138057433,0.16200912777199022
947,OneSpaWorld Holdings Ltd.,16.6,Low ESG Risk,Consumer Services,NAS,OSW,1609454208.0,1609454208.0,29.557693,2.139,0.111,,0.7806451612903227,0.0001006587896645,0.195236784414829,1.473740455784631,1.010603476963085,1.0561700376272438,1.0221003503431405,0.10200326946510979,0.1704712539137392,0.15152783040725804,0.15152783040725804
948,STRATEC SE,16.6,Low ESG Risk,Healthcare,ETR,SBS.DE,486843776.0,486843776.0,33.65546,0.157,0.06479,2.325,0.7806451612903227,3.0305316964975105e-05,0.1951840193103044,,,,,,,,
949,"Blackstone Mortgage Trust, Inc.",16.6,Low ESG Risk,Real Estate,NYS,BXMT,3163374336.0,3163374336.0,,1.528,-0.036059998,,0.7806451612903227,0.0001980422400462,0.1953098220026153,0.9086044449946464,0.9626028954884449,1.0513378048441562,1.009420333612603,0.05848728850430493,0.11008863756213541,0.08147237359899645,0.17145721304306896
950,"Independence Realty Trust, Inc.",16.6,Low ESG Risk,Real Estate,NYS,IRT,4570406400.0,4570406400.0,,1.159,-0.00253,-0.035,0.7806451612903227,0.0002862202838986,0.1953759555355046,1.4025694922781702,1.1014403864072424,1.1326442121382287,1.0608875163974776,0.06119322367897611,0.09270355215956448,0.077354715186793,0.07394899388335592
951,"Tachi-S Co., Ltd.",16.6,Low ESG Risk,Auto Components,TKS,7239.T,66025283584.0,66025283584.0,9.606307,0.506,0.07869,,0.7806451612903227,0.0041375688024745,0.1982644669244365,,,,,,,,
952,"Kyndryl Holdings, Inc.",16.6,Low ESG Risk,Software & Services,NYS,KD,5320073216.0,5320073216.0,,1.732,-0.1541,,0.7806451612903227,0.0003332015539544,0.1954111914880464,1.7653893293769791,1.1116446099771262,1.0543455837518958,1.0213937435857667,0.14252832326647075,0.13867651128931982,0.13867651128931982,0.13867651128931982
953,CubeSmart,16.6,Low ESG Risk,Real Estate,NYS,CUBE,11765665792.0,11765665792.0,29.191011,0.838,0.14154,-0.047,0.7806451612903227,0.0007371438374056,0.1957141482006349,1.3307456229375083,1.1121410521448305,1.1487035247826358,1.0765020824256617,0.08794892201053336,0.07405531603673378,0.06488005825629128,0.10372875866471143
954,Vitesco Technologies Group AG,16.6,Low ESG Risk,Auto Components,ETR,VTSC.DE,2037579904.0,2037579904.0,78.87097,0.563,0.00853,,0.7806451612903227,0.0001274892275501,0.1952569072432433,,,,,,,,
955,"Sumitomo Forestry Co., Ltd.",16.6,Low ESG Risk,Homebuilders,TKS,1911.T,1237518516224.0,1237518516224.0,10.916937,0.694,0.16274999,0.101,0.7806451612903227,0.0775545038415125,0.253327168203715,,,,,,,,
956,Taylor Morrison Home Corp.,16.6,Low ESG Risk,Homebuilders,NYS,TMHC,6675657728.0,6675657728.0,9.501484,1.962,0.13833,-0.123,0.7806451612903227,0.0004181554036946,0.1954749068753516,1.5855798584155627,1.2146340502521464,1.1573341993156725,1.0401448277800072,0.11004044444770802,0.13986435668495306,0.11269834762570988,0.11214826780149185
957,"Smartsheet, Inc.",16.6,Low ESG Risk,Software & Services,NYS,SMAR,7281033216.0,7281033216.0,,0.746,-0.070089996,,0.7806451612903227,0.0004560940034564,0.1955033608251729,1.1977803783013514,1.0603884360663338,1.0689755671672463,1.0270394164544028,0.09824264612438825,0.12697088577770269,0.1367966133615428,0.1367966133615428
958,Office Properties Income Trust,16.6,Low ESG Risk,Real Estate,NAS,OPI,107530296.0,107530296.0,3.147059,1.117,0.01069,,0.7806451612903227,6.533917912302016e-06,0.1951661907610149,0.6995575156295603,0.6732834071974428,0.7751190133970761,0.919798383398245,0.2985737657007203,0.1685412117964647,0.13833896959860195,0.11579812411664259
959,"Tokyo Individualized Educational Institute, Inc.",16.6,Low ESG Risk,Consumer Services,TKS,4745.T,21716520960.0,21716520960.0,19.772615,0.399,0.15090999,,0.7806451612903227,0.0013607592942406,0.1961818597932612,,,,,,,,
960,Legal & General Group Plc,16.6,Low ESG Risk,Insurance,LON,LGEN.L,13208677376.0,13208677376.0,4512.0,1.313,0.06513,-0.409,0.7806451612903227,0.000827576701012,0.1957819728483397,,,,,,,,
961,"Corning, Inc.",16.7,Low ESG Risk,Technology Hardware,NYS,GLW,35058069504.0,35058069504.0,80.333336,1.036,0.044260003,-0.636,0.7870967741935484,0.0021968679250756,0.1984218444921938,1.436117156703162,1.1224421099553723,1.1194657681669604,1.0460593385914863,0.0404981700985588,0.0828220335080478,0.07430787420456886,0.14339480988002193
962,"Paychex, Inc.",16.7,Low ESG Risk,Software & Services,NAS,PAYX,47565090816.0,47565090816.0,28.312634,0.993,0.46348998,0.082,0.7870967741935484,0.0029806771231242,0.1990097013907303,1.1070496045431746,1.118606631767115,1.1444276377359053,1.1023144885033607,0.039942795569188456,0.06933376288689042,0.060154799415066115,0.06638266285794539
963,Johnson Service Group Plc,16.7,Low ESG Risk,Commercial Services,LON,JSG.L,642476544.0,642476544.0,2214.2856,1.802,0.11115,0.435,0.7870967741935484,4.005875001934504e-05,0.1968042376109016,,,,,,,,
964,Xerox Holdings Corp.,16.7,Low ESG Risk,Technology Hardware,NAS,XRX,1273159680.0,1273159680.0,,1.594,-0.0332,,0.7870967741935484,7.958336828929762e-05,0.196833881074604,0.7502147867543102,0.8633179176796041,0.9401890879498027,0.9386264416074842,0.15882253468867819,0.1292122113804953,0.1188742370739659,0.12909627209918345
965,"GLOBALFOUNDRIES, Inc.",16.7,Low ESG Risk,Semiconductors,NAS,GFS,22297309184.0,22297309184.0,27.678082,1.538,0.07461,-0.349,0.7870967741935484,0.0013971570216238,0.1978220613146049,0.8767717878867947,0.9414234076136043,0.9702697602283626,0.9880001226169771,0.06992341177878574,0.14372945111757085,0.14372945111757085,0.14372945111757085
966,"Match Group, Inc.",16.7,Low ESG Risk,Software & Services,NAS,MTCH,9291957248.0,9291957248.0,15.665217,1.486,,0.017,0.7870967741935484,0.0005821176755634,0.1972107818050596,0.8461421088123712,0.8586782744016337,1.0681317469099882,1.0820058638343808,0.08543130566286972,0.12721647598511995,0.12125638342972535,0.10600196339706597
967,"Guess?, Inc.",16.7,Low ESG Risk,Retailing,NYS,GES,1055536640.0,1055536640.0,7.3857675,1.964,0.35018003,,0.7870967741935484,6.594503377269716e-05,0.1968236523237166,1.2589896198951749,1.1070711366798,1.0587739565399772,1.0838017018170911,0.13163512678658212,0.1569864264038491,0.13159590107957872,0.15074927133999963
968,"The Duckhorn Portfolio, Inc.",16.7,Low ESG Risk,Food Retailers,NYS,NAPA,898487744.0,898487744.0,11.314815,0.22,0.057290003,-0.211,0.7870967741935484,5.610285263640389e-05,0.1968162706878644,0.7202444535471144,0.8274870634300915,0.9096631593233242,0.9628358284179369,0.07372527165059434,0.09292958685141829,0.09292958685141829,0.09292958685141829
969,Toyota Boshoku Corp.,16.7,Low ESG Risk,Auto Components,TKS,3116.T,335692922880.0,335692922880.0,6.317099,0.422,0.13175,-0.272,0.7870967741935484,0.0210375141070746,0.212552329128693,,,,,,,,
