,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score,return_rate_1y_avg,return_rate_5y_avg,return_rate_10y_avg,return_rate_25y_avg,volatility_1y,volatility_5y,volatility_10y,volatility_25y,industry_Auto Components,industry_Automobiles,industry_Banks,industry_Building Products,industry_Chemicals,industry_Commercial Services,industry_Construction Materials,industry_Consumer Durables,industry_Consumer Services,industry_Containers & Packaging,industry_Diversified Financials,industry_Diversified Metals,industry_Electrical Equipment,industry_Energy Services,industry_Food Products,industry_Food Retailers,industry_Healthcare,industry_Homebuilders,industry_Household Products,industry_Insurance,industry_Machinery,industry_Media,industry_Oil & Gas Producers,industry_Paper & Forestry,industry_Pharmaceuticals,industry_Precious Metals,industry_Real Estate,industry_Refiners & Pipelines,industry_Retailing,industry_Semiconductors,industry_Software & Services,industry_Technology Hardware,industry_Telecommunication Services,industry_Textiles & Apparel,industry_Traders & Distributors,industry_Transportation,industry_Transportation Infrastructure,industry_Utilities,stock_exchange_ETR,stock_exchange_LON,stock_exchange_NAS,stock_exchange_NYS,stock_exchange_TKS,stock_ticker_label,trailing_pe_scaled
824,GB Group Plc,16.1,Low ESG Risk,Software & Services,LON,GBG.L,788055232.0,788055232.0,303.10654,0.303,-0.073649995,,0.7483870967741937,4.918209856475553e-05,0.1871336607674719,12250221991.260708,4.922714987390668e+27,2.136113835443633e+29,,0.0760854186375601,0.1325977587396238,0.1171657942788445,0.1311665279473857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,835,0.026236743
825,"Voya Financial, Inc.",16.1,Low ESG Risk,Diversified Financials,NYS,VOYA,6920955904.0,6920955904.0,9.274045,1.026,0.15583,0.39,0.7483870967741937,0.0004335281260893,0.1874219202881154,25422299.592121553,4.627964107496338e+18,8.141707302146156e+18,1072484865.0471332,0.0245269543165295,0.0710443550924025,0.0825035665948206,0.0788366891349892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1575,0.0008019232
826,"IQVIA Holdings, Inc.",16.1,Low ESG Risk,Pharmaceuticals,NYS,IQV,43910598656.0,43910598656.0,31.241245,1.498,0.22837,0.239,0.7483870967741937,0.0027516518022465,0.1891605130452333,3080276846.4061165,1.6363727082598797e+24,1.2153234473367869e+24,193767639112.25836,0.1159139564096623,0.0893673453344445,0.0861473830559518,0.0807952119966527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,976,0.0027034548
827,"Datadog, Inc.",16.1,Low ESG Risk,Software & Services,NAS,DDOG,36311269376.0,36311269376.0,229.14893,1.105,0.0804,,0.7483870967741937,0.0022754053771326,0.1888033282263979,189821359.2697453,1.0506803024747602e+21,661286461607.2603,53475.6229691776,0.0513912164732022,0.1354760999727207,0.1586670073709223,0.1586670073709223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,681,0.019834802
828,"Clear Channel Outdoor Holdings, Inc.",16.1,Low ESG Risk,Media,NYS,CCO,757867840.0,757867840.0,49.009983,3.081,0.0594458747512499,,0.7483870967741937,4.729026877375662e-05,0.1871322418951287,5.441894594339142,234.5519221272674,46553.38049602635,28040.95050170303,0.1369070855654844,0.2338466105140429,0.221545524358446,0.1884179329045542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,577,0.004241558
829,"Maravai Lifesciences Holdings, Inc.",16.1,Low ESG Risk,Pharmaceuticals,NAS,MRVI,2237342208.0,2237342208.0,50.163414,0.01,-0.19385,,0.7483870967741937,0.0001400082380637,0.1872017803720962,5661.75061288756,403424715442.4498,635157.2367866478,209.4847921763919,0.2317338517026731,0.1744960248578566,0.1744960248578566,0.1744960248578566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1141,0.0043414016
830,"CACI International, Inc.",16.1,Low ESG Risk,Software & Services,NYS,CACI,10484523008.0,10484523008.0,25.24597,0.928,0.124560006,0.276,0.7483870967741937,0.0006568552160734,0.1875894156056035,45568364585.44443,4.742385757732961e+25,5.703422724920395e+25,,0.0592568969930056,0.0685757102549041,0.0809179885824959,0.0891893924558785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,560,0.00218449
831,Warner Music Group Corp.,16.1,Low ESG Risk,Media,NAS,WMG,14475836416.0,14475836416.0,26.875002,1.37,1.25054,0.137,0.7483870967741937,0.0009069889676233,0.1877770159192659,722027.3760604492,1800003396410755.0,42426446.89825858,1124.746537597307,0.016109144366947,0.113664110695002,0.113664110695002,0.113664110695002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1612,0.0023255027
832,National Grid Plc,16.1,Low ESG Risk,Utilities,LON,NG.L,50593185792.0,50593185792.0,18.827272,0.254,0.07458,-0.824,0.7483870967741937,0.0031704464243468,0.1894746090118085,867065323661.754,3.934445503112507e+30,,,0.0819162723136208,0.0591216882023901,0.0528788232044515,0.0517989344188903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1172,0.0016288727
833,"The Aaron's Co., Inc.",16.1,Low ESG Risk,Retailing,NYS,AAN,317716544.0,317716544.0,57.894684,1.424,-0.062230002,,0.7483870967741937,1.970619213939279e-05,0.1871115538376529,9966.636954538628,26242461298.592453,161995.2508519693,121.28327428018986,0.0107372662955686,0.1655383468326698,0.1655383468326698,0.1655383468326698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,374,0.0050106384
834,"Atlanta Braves Holdings, Inc.",16.1,Low ESG Risk,Media,NAS,BATRK,2562872832.0,2562872832.0,49.009983,0.941,-0.16225,,0.7483870967741937,0.0001604090905907,0.1872170810114914,3011378.655252671,2545144571633524.5,262046062268238.28,585262.9812319756,0.0763296773077426,0.069140882423476,0.0696377798452475,0.0696377798452475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,494,0.004241558
835,Johnson Controls International Plc,16.1,Low ESG Risk,Building Products,NYS,JCI,45825761280.0,45825761280.0,28.823528,1.3,0.1042,-0.052,0.7483870967741937,0.0028716741515337,0.1892505298071987,24234994.685171887,1.5998611429563174e+18,1.2495259512904778e+18,,0.058388954146384,0.0844680067088506,0.0816987247304857,0.0987103515392064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,997,0.0024941717
836,PVA TePla AG,16.1,Low ESG Risk,Semiconductors,ETR,TPE.DE,273180000.0,273180000.0,10.048,2.049,0.21521999,0.4,0.7483870967741937,1.6915107678458438e-05,0.1871094605243072,41894.55853552854,37201258620553.76,308448711723.1632,136189894.20022443,0.0835107054817966,0.158317796694315,0.1656410573234346,0.1731955364490274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1505,0.00086891855
837,"Lifull Co., Ltd.",16.1,Low ESG Risk,Media,TKS,2120.T,18175223808.0,18175223808.0,49.009983,1.17,-0.014199999,,0.7483870967741937,0.0011388278517718,0.1879508950823772,523182240.0,6.34760170881608e+24,3.576910714670532e+29,,0.062092257478559,0.1148990400315144,0.1432523789983482,0.1536985984438992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.004241558
838,"Gap, Inc.",16.1,Low ESG Risk,Retailing,NYS,GPS,9207895040.0,9207895040.0,13.638888,2.374,0.27719,,0.7483870967741937,0.0005768495361563,0.1875294113456656,283551.7430044412,1808552355579.292,52413718592290.99,,0.0284508142316407,0.1908053856353601,0.1660386846225082,0.1339540605986386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,863,0.0011797542
839,JOST Werke SE,16.1,Low ESG Risk,Machinery,ETR,JST.DE,613135040.0,613135040.0,14.644129,1.404,0.11017,-0.308,0.7483870967741937,3.82199316351695e-05,0.1871254391422748,2973393.720338957,6.299884640403114e+16,20969873437479.87,213126.9273292639,0.0312910370653947,0.0870964425599697,0.0976306811357528,0.0976306811357528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1009,0.0012667701
840,Empiric Student Property PLC,16.1,Low ESG Risk,Real Estate,LON,ESP.L,588377408.0,588377408.0,10.833333,1.049,0.07322,0.025,0.7483870967741937,3.6668382373405246e-05,0.1871242754803284,80154486.88011983,5.085308400566156e+19,1.4318804593021755e+21,1869659116.0964355,0.0341056477663287,0.0755029608655976,0.0646019427162535,0.0617876195747382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,757,0.00093689875
841,"World Holdings Co., Ltd.",16.1,Low ESG Risk,Commercial Services,TKS,2429.T,34371686400.0,34371686400.0,6.868564,0.663,0.12677,-0.189,0.7483870967741937,0.0021538526157641,0.1887121636553715,18239328013440.0,7.429248233135558e+34,,,0.0485867638460771,0.1055289271878902,0.1243099853557917,0.1597574921768128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0005936992
842,Carvana Co.,16.1,Low ESG Risk,Retailing,NYS,CVNA,15843979264.0,15843979264.0,54.409637,3.441,0.0809589587569444,,0.7483870967741937,0.0009927298424292,0.1878413215753704,337654639.6100669,2.992432866890354e+19,4630044630515957.0,1846010.0919399937,0.1329430571250846,0.3726775379265125,0.3286151583513646,0.3286151583513646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,664,0.0047089644
843,Definitive Healthcare Corp.,16.1,Low ESG Risk,Healthcare,NAS,DH,502457664.0,502457664.0,44.346935,1.337,-0.49617,,0.7483870967741937,3.1283832050734097e-05,0.1871202370675864,415.45446049179344,54441599.93755458,7378.455118624398,35.25219598852193,0.2475979643049096,0.1721873928155367,0.1721873928155367,0.1721873928155367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,692,0.0038379137
844,"Expeditors International of Washington, Inc.",16.2,Low ESG Risk,Transportation,NYS,EXPD,17292412928.0,17292412928.0,26.237686,0.958,0.28525,-0.046,0.7548387096774194,0.0010835025052628,0.189522304298302,232642317.644479,1.2445127762419767e+21,1.0935029669830752e+21,,0.0108172744066346,0.0755569275045632,0.0647975326317251,0.0746731605985616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,776,0.0022703353
845,"CSG Systems International, Inc.",16.2,Low ESG Risk,Software & Services,NAS,CSGS,1351832064.0,1351832064.0,20.639639,0.833,0.19694,0.067,0.7548387096774194,8.451372993763433e-05,0.188773062716808,4246310.382979281,3.2537066839797984e+17,1.286726729432159e+18,,0.1020534328844196,0.0726497940333964,0.0752545868044342,0.1087592382268563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,652,0.0017857553
846,"NNN REIT, Inc.",16.2,Low ESG Risk,Real Estate,NYS,NNN,8935059456.0,8935059456.0,21.914415,1.077,0.09694,0.074,0.7548387096774194,0.0005597510572332,0.1891294907122797,4260607.955233361,2.6777691415792764e+16,1.721253005684254e+17,,0.0131144228377199,0.0642323853485577,0.0687068265993983,0.0651271293440873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1178,0.0018961029
847,"Summit Hotel Properties, Inc.",16.2,Low ESG Risk,Real Estate,NYS,INN,685766848.0,685766848.0,60.117207,2.047,0.010089999,,0.7548387096774194,4.277173320015773e-05,0.1887417562192549,1548.4151383097935,637528470.4933325,30509896104.0049,793832.8136279894,0.0786841712968903,0.1315665688245154,0.1238026696401803,0.1105789890514477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,965,0.005203025
848,"Newmark Group, Inc.",16.2,Low ESG Risk,Real Estate,NAS,NMRK,3530704896.0,3530704896.0,57.04,2.01,0.0424,1.229,0.7548387096774194,0.0002210626750858,0.1888754744256692,26675.707681879427,8735979552.68312,56446675.60839213,1260.8265568436457,0.1188991526283112,0.1619797356660567,0.1627518992665897,0.1627518992665897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1177,0.004936655
849,"Paycor HCM, Inc.",16.2,Low ESG Risk,Software & Services,NAS,PYCR,2539272448.0,2539272448.0,303.10654,0.434,-0.046040002,,0.7548387096774194,0.0001589300655219,0.1888288749684963,31221.69282876559,24708406717.727512,157189.07951167444,119.83093508856288,0.0916328644877934,0.0900553294552373,0.0900553294552373,0.0900553294552373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1316,0.026236743
850,Bank of Georgia Group Plc,16.2,Low ESG Risk,Banks,LON,BGEO.L,1845224448.0,1845224448.0,3.0815258,1.054,0.40313,0.076,0.7548387096774194,0.0001154344007495,0.188796253219917,320309705157437.8,5.657451063686581e+33,,,0.1149414622776761,0.1352264497954947,0.1241125001065099,3.99273766388856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,515,0.00026588436
851,Travis Perkins Plc,16.2,Low ESG Risk,Traders & Distributors,LON,TPK.L,1807961472.0,1807961472.0,16.634577,1.521,-0.00838,-0.922,0.7548387096774194,0.0001130991474061,0.1887945017799094,581324181180.0,1.5088627967042303e+31,,,0.1691560106499498,0.0932013470883001,0.0930651688855618,0.1050755094855578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1508,0.0014390679
852,"Hanesbrands, Inc.",16.2,Low ESG Risk,Textiles & Apparel,NYS,HBI,2169896448.0,2169896448.0,29.73437,1.572,-0.60838,,0.7548387096774194,0.0001357814437105,0.1888115135021377,1134.3234236603114,6725339890.1636095,1593763061132.7104,164336230.8378342,0.1223759856435756,0.1324560852637888,0.121918145558777,0.1249945257350993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,888,0.0025730163
853,KLA Corp.,16.2,Low ESG Risk,Semiconductors,NAS,KLAC,95426961408.0,95426961408.0,34.952736,1.276,0.87845004,0.245,0.7548387096774194,0.0059801582521625,0.1931947961084767,394577562916.8655,7.514015455572473e+26,1.1924767884847427e+25,,0.0719756388184914,0.0928698771246966,0.0905458654670242,0.1138719144611331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1027,0.0030247301
854,DENSO Corp.,16.2,Low ESG Risk,Auto Components,TKS,6902.T,6031271788544.0,6031271788544.0,18.761486,0.8,0.06799,0.137,0.7548387096774194,0.3779767877961353,0.4721922682664564,28534522295448.0,8.358040355608779e+33,,,0.0628704345484219,0.0854658878901153,0.0849632101167697,0.0809560277933768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187,0.001623178
855,"Genesco, Inc.",16.2,Low ESG Risk,Retailing,NYS,GCO,299607168.0,299607168.0,57.894684,2.41,-0.01377,,0.7548387096774194,1.8571285983432023e-05,0.1887236058838424,633987.8694559174,2.799764627633717e+16,1.2570596781608804e+18,,0.1627693176002277,0.1970096199687671,0.1753850594884417,0.1451257898297863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,837,0.0050106384
856,Clarus Corp.,16.2,Low ESG Risk,Consumer Durables,NAS,CLAR,153448800.0,153448800.0,50.694576,0.831,-0.07163,,0.7548387096774194,9.411609162520082e-06,0.1887167361262267,695.9641813863471,155073586558.75266,59276012157.22671,23269309232.256004,0.1213315568524542,0.1292952314417261,0.1130949677189642,0.1322935008457322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,599,0.00438738
857,"New York Mortgage Trust, Inc.",16.2,Low ESG Risk,Real Estate,NAS,NYMT,573367616.0,573367616.0,60.117207,1.981,-0.10271,,0.7548387096774194,3.57277257024912e-05,0.1887364732136317,1541.2724125516097,5137338594.10763,87574467376.90622,459110448.4593165,0.101040338759021,0.1044524881272582,0.1191745870384042,0.1244874505035621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1205,0.005203025
858,Mears Group Plc,16.2,Low ESG Risk,Commercial Services,LON,MER.L,352653408.0,352653408.0,9.378049,1.265,0.21062,0.641,0.7548387096774194,2.1895669127642637e-05,0.1887260991712006,19088430633.016205,9.052804999695886e+23,5.630382247162123e+26,,0.0215393086818487,0.0929006176801031,0.098421184389018,0.0990302329457532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1106,0.000810926
859,"Procore Technologies, Inc.",16.2,Low ESG Risk,Software & Services,NYS,PCOR,8019294720.0,8019294720.0,303.10654,0.73,-0.07642,,0.7548387096774194,0.0005023605079234,0.1890864478002974,14859774.26703342,313584853723528.5,17708327.242388777,792.9960345323207,0.1225149836617216,0.1100850149727752,0.1100850149727752,0.1100850149727752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1257,0.026236743
860,"Hibbett, Inc.",16.2,Low ESG Risk,Retailing,NAS,HIBB,1045330496.0,1045330496.0,10.801234,1.882,0.23582001,-0.026,0.7548387096774194,6.530541948371106e-05,0.1887586564839676,7630.002633599856,2.810210461298423e+17,8.593197975723886e+16,,,0.154378577340159,0.1588041842707105,0.1306850737157253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,900,0.0009341202
861,E.ON SE,16.2,Low ESG Risk,Utilities,ETR,EOAN.DE,35061534720.0,35061534720.0,19.456522,0.615,0.11229999,0.523,0.7548387096774194,0.0021970850885477,0.1903574912357656,27415.90548173795,15177446117.410652,7218207431.595186,26973629123.25266,0.0386334099345634,0.0601297812133207,0.0717173499390183,0.0717783833668585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,748,0.0016833419
862,"F.C.C. Co., Ltd.",16.2,Low ESG Risk,Auto Components,TKS,7296.T,116735754240.0,116735754240.0,8.46376,0.582,0.07658,0.591,0.7548387096774194,0.0073155703702349,0.194196355197031,30933897826608.0,2.0691239359251344e+33,,,0.0241710140577641,0.0630852689460247,0.0816150173462785,0.0875224771496995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,0.0007317831
863,"ZOZO, Inc.",16.2,Low ESG Risk,Retailing,TKS,3092.T,1396857896960.0,1396857896960.0,31.545889,0.822,0.56994,0.001,0.7548387096774194,0.0875402285889727,0.2543648488610844,389382119365368.0,1.8867014067039997e+36,,,0.0332830846682264,0.0823980409772309,0.0972848759367488,0.1208705469746381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0027298257
864,"Revvity, Inc.",16.2,Low ESG Risk,Pharmaceuticals,NYS,RVTY,14647502848.0,14647502848.0,74.225,1.046,0.02507,0.58,0.7548387096774194,0.0009177472229298,0.1893979878365522,195194084.3594319,1.0603945392069358e+22,1.0006805122720903e+22,,0.1246836511526893,0.0944149434836931,0.0825478798263526,0.1001650748120845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1376,0.006424228
865,XP Power Ltd.,16.2,Low ESG Risk,Electrical Equipment,LON,XPP.L,309284320.0,309284320.0,33.433548,1.475,-0.1009,-0.773,0.7548387096774194,1.9177748590258896e-05,0.1887240607307975,3743488320000.0,3.0393080420873568e+35,,,0.1428028470240485,0.1455520819135956,0.1208478262203353,0.1416163518954619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1633,0.0028932258
866,"Hilton Worldwide Holdings, Inc.",16.2,Low ESG Risk,Consumer Services,NYS,HLT,52967022592.0,52967022592.0,45.44186,1.31,0.3048170956451613,0.077,0.7548387096774194,0.0033192136705272,0.1911990876722502,2162684486.5000024,1.8529508835238129e+22,1.0358804874798297e+22,8985874521.563698,0.0320116448706336,0.0850718746861233,0.0810279115125446,0.0764188855856697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,909,0.003932693
867,"Japan Excellent, Inc.",16.3,Low ESG Risk,Real Estate,TKS,8987.T,162293710848.0,162293710848.0,19.790491,0.768,-0.0010904097837295,-0.297,0.7612903225806451,0.0101706662833913,0.1979505803577047,2.163902226867042e+20,5.533438404448976e+52,,,0.0429727680772768,0.0491598854234115,0.0573385434288495,0.0763058823672193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0.0017122511
868,Alfresa Holdings Corp.,16.3,Low ESG Risk,Healthcare,TKS,2784.T,452170678272.0,452170678272.0,15.351183,-0.007,0.06242,0.176,0.7612903225806451,0.0283371207653533,0.2115754212191763,30128394740664.0,1.0703702416955456e+34,,,0.0361745106371116,0.0620252527267137,0.0683626598528205,0.0750464681121521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0013279744
869,"The Buckle, Inc.",16.3,Low ESG Risk,Retailing,NYS,BKE,2111174656.0,2111174656.0,10.141464,1.075,0.45898998,-0.152,0.7612903225806451,0.0001321013763669,0.1904216566774365,2786073.6065463014,1220103702402126.5,64937168659585.12,59036240208.16691,0.101461743364409,0.1193764820688375,0.1257838409592723,0.113252236640861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525,0.000877009
870,ABOUT YOU Holding SE,16.3,Low ESG Risk,Retailing,ETR,YOU.DE,507438144.0,507438144.0,57.894684,1.811,-0.3202,,0.7612903225806451,3.1595956411708184e-05,0.19034627761247,95.86924809796832,3436493.771812876,1853.7782423507067,20.287246785076785,0.1189523982909353,0.1513929991768523,0.1513929991768523,0.1513929991768523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1638,0.0050106384
871,Diversified Healthcare Trust,16.3,Low ESG Risk,Real Estate,NAS,DHC,777057280.0,777057280.0,60.117207,2.208,-0.15131,,0.7612903225806451,4.849286203734779e-05,0.1903589502916892,115.54137844583354,8759.169285616894,135502200.92747632,1482132697.0312636,0.0777878955323339,0.2410024424259346,0.1838713602105683,0.128797659337073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,693,0.005203025
872,Espec Corp.,16.3,Low ESG Risk,Technology Hardware,TKS,6859.T,53177847808.0,53177847808.0,10.59335,0.924,0.102019995,0.338,0.7612903225806451,0.0033324259885811,0.1928219001365971,55703815440000.0,2.893561955795585e+34,,,0.030904260207512,0.0693657634908449,0.0775755818104934,0.1038523552695231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,184,0.0009161253
873,"Stitch Fix, Inc.",16.3,Low ESG Risk,Retailing,NAS,SFIX,418406240.0,418406240.0,57.894684,1.921,-0.54077,,0.7612903225806451,2.6016368471930037e-05,0.1903420929215152,265.24991419446627,24085041814.57579,2094654134.88216,5351.122946341358,0.1665579372221249,0.2485208518135232,0.2458927616634602,0.2458927616634602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1410,0.0050106384
