,Unnamed: 0,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth
988,2996,"Upbound Group, Inc.",16.8,Low ESG Risk,Retailing,NAS,UPBD,1667336448,1667336448,31.112244,2.013,0.08961,
989,1741,CTS Eventim AG & Co. KGaA,16.8,Low ESG Risk,Media,ETR,EVD.DE,8360841728,8360841728,26.474163,1.251,0.34459,0.395
990,3392,Softcat Plc,16.8,Low ESG Risk,Software & Services,LON,SCT.L,2943954176,2943954176,2592.9824,0.708,0.50404,0.02
991,3390,"Snowflake, Inc.",16.9,Low ESG Risk,Software & Services,NYS,SNOW,36858593280,36858593280,,0.833,-0.21624,
992,805,Universal Entertainment Corp.,16.9,Low ESG Risk,Consumer Durables,TKS,6425.T,105697615872,105697615872,13.106515,1.355,0.02046,
993,3268,"Intuit, Inc.",16.9,Low ESG Risk,Software & Services,NAS,INTU,175740272640,175740272640,59.94168,1.243,0.16597,-0.185
994,1619,Unum Group,16.9,Low ESG Risk,Insurance,NYS,UNM,10098620416,10098620416,7.982379,0.753,0.13366,0.035
995,776,"Peloton Interactive, Inc.",16.9,Low ESG Risk,Consumer Durables,NAS,PTON,1656243712,1656243712,,2.041,,
996,1621,Willis Towers Watson Plc,16.9,Low ESG Risk,Insurance,NAS,WTW,29894023168,29894023168,28.331085,0.745,0.11383,0.548
997,2803,"Dick's Sporting Goods, Inc.",16.9,Low ESG Risk,Retailing,NYS,DKS,16887436288,16887436288,15.218635,1.661,0.40762,0.55
998,1960,Merck KGaA,16.9,Low ESG Risk,Pharmaceuticals,ETR,MRK.DE,73868779520,73868779520,28.175785,0.71,0.09507,-0.136
999,2635,Star Asia Investment Corp.,16.9,Low ESG Risk,Real Estate,TKS,3468.T,141873594368,141873594368,17.109138,0.375,0.06118,0.043
1000,1826,"Roku, Inc.",16.9,Low ESG Risk,Media,NAS,ROKU,9464107008,9464107008,,2.075,-0.20031,
1001,1293,"Ain Holdings, Inc.",16.9,Low ESG Risk,Food Retailers,TKS,9627.T,184516935680,184516935680,16.969345,0.058,0.0836,-0.23
1002,1834,"Septeni Holdings Co., Ltd.",16.9,Low ESG Risk,Media,TKS,4293.T,89815023616,89815023616,24.757004,0.488,0.03809,
1003,560,"Duskin Co., Ltd.",16.9,Low ESG Risk,Commercial Services,TKS,4665.T,185961725952,185961725952,41.046974,0.198,0.02948,-0.094
1004,3630,"Harmonic, Inc.",16.9,Low ESG Risk,Technology Hardware,NAS,HLIT,1554128640,1554128640,27.833334,0.87,0.15423,
1005,2982,The ODP Corp.,16.9,Low ESG Risk,Retailing,NAS,ODP,941947008,941947008,25.044641,1.507,0.03797,
1006,958,"Yum China Holdings, Inc.",16.9,Low ESG Risk,Consumer Services,NYS,YUMC,13030164480,13030164480,16.375002,0.331,0.13271,0.16
1007,3455,"ZoomInfo Technologies, Inc.",16.9,Low ESG Risk,Software & Services,NAS,ZI,3521299200,3521299200,241.00002,1.056,0.00732,
1008,282,Fifth Third Bancorp,16.9,Low ESG Risk,Banks,NAS,FITB,28118063104,28118063104,13.248406,1.239,0.12485,-0.012
1009,2272,"Ellington Financial, Inc.",17.0,Low ESG Risk,Real Estate,NYS,EFC,1137044352,1137044352,10.8099165,1.983,0.08671,13.266
1010,3044,DISCO Corp.,17.0,Low ESG Risk,Semiconductors,TKS,6146.T,3754804379648,3754804379648,38.314045,0.841,0.2554,
1011,3685,"Littelfuse, Inc.",17.0,Low ESG Risk,Technology Hardware,NAS,LFUS,6170055680,6170055680,32.11742,1.27,0.080699995,-0.348
1012,1496,Bellway Plc,17.0,Low ESG Risk,Homebuilders,LON,BWY.L,3628500480,3628500480,1698.8889,1.456,0.06334,-0.623
1013,2802,"Destination XL Group, Inc.",17.0,Low ESG Risk,Retailing,NAS,DXLG,152052592,152052592,10.44,1.306,0.1005,-0.778
1014,729,Cleanup Corp.,17.0,Low ESG Risk,Consumer Durables,TKS,7955.T,26147196928,26147196928,18.15223,0.468,0.02327,-0.454
1015,3431,"Unity Software, Inc.",17.0,Low ESG Risk,Software & Services,NYS,U,6814051840,6814051840,,2.252,-0.22486,
1016,552,Cintas Corp.,17.0,Low ESG Risk,Commercial Services,NAS,CTAS,81096876032,81096876032,53.226192,1.312,0.38424,0.199
1017,1485,"UnitedHealth Group, Inc.",17.0,Low ESG Risk,Healthcare,NYS,UNH,548602609664,548602609664,39.344368,0.595,0.15584,-0.22
1018,3155,"Blackbaud, Inc.",17.0,Low ESG Risk,Software & Services,NAS,BLKB,4214254848,4214254848,103.32911,1.02,0.061950002,9.504
1019,1431,"Japan Medical Dynamic Marketing, Inc.",17.0,Low ESG Risk,Healthcare,TKS,7600.T,19066177536,19066177536,13.928434,0.541,0.05562,0.541
1020,3291,"Leidos Holdings, Inc.",17.0,Low ESG Risk,Software & Services,NYS,LDOS,20673210368,20673210368,48.106583,0.704,0.096260004,0.58
1021,127,Mercedes-Benz Group AG,17.0,Low ESG Risk,Automobiles,ETR,MBG.DE,62307483648,62307483648,4.75817,1.154,0.14422,-0.117
1022,3202,"DocuSign, Inc.",17.0,Low ESG Risk,Software & Services,NAS,DOCU,11472284672,11472284672,11.872882,0.916,0.70342004,116.349
1023,4375,SSE Plc,17.0,Low ESG Risk,Utilities,LON,SSE.L,21682704384,21682704384,1279.1667,0.56,0.16466999,4.108
1024,1635,"Daifuku Co., Ltd.",17.0,Low ESG Risk,Machinery,TKS,6383.T,956759932928,956759932928,19.011448,0.603,0.14553,0.803
1025,2545,"Plymouth Industrial REIT, Inc.",17.0,Low ESG Risk,Real Estate,NYS,PLYM,1048476864,1048476864,41.545456,1.4,0.05592,
1026,2286,"Essential Properties Realty Trust, Inc.",17.0,Low ESG Risk,Real Estate,NYS,EPRT,5681053184,5681053184,27.606838,1.393,0.06408,-0.168
1027,3597,"Elecom Co., Ltd.",17.0,Low ESG Risk,Technology Hardware,TKS,6750.T,109636321280,109636321280,13.140292,0.231,0.10386,-0.365
1028,3168,CANCOM SE,17.0,Low ESG Risk,Software & Services,ETR,COK.DE,950361344,950361344,23.807016,1.327,0.0579,0.613
1029,1458,"Premier, Inc.",17.0,Low ESG Risk,Healthcare,NAS,PINC,1973703680,1973703680,18.942308,0.403,0.04968,2.169
1030,2873,"Kenvue, Inc.",17.0,Low ESG Risk,Retailing,NYS,KVUE,44431945728,44431945728,40.701756,,0.10548,-0.87
1031,3795,Toshiba Tec Corp.,17.0,Low ESG Risk,Technology Hardware,TKS,6588.T,177050845184,177050845184,,0.319,-0.018070001,93.718
1032,3053,Ichor Holdings Ltd.,17.1,Low ESG Risk,Semiconductors,NAS,ICHR,916644992,916644992,,1.906,-0.05726,
1033,3049,"FormFactor, Inc.",17.1,Low ESG Risk,Semiconductors,NAS,FORM,3194634240,3194634240,26.805195,1.108,0.13623,24.0
1034,3783,"Taiyo Yuden Co., Ltd.",17.1,Low ESG Risk,Technology Hardware,TKS,6976.T,398805925888,398805925888,30.396563,0.724,0.041350003,5.37
1035,428,TOTO Ltd.,17.1,Low ESG Risk,Building Products,TKS,5332.T,816419110912,816419110912,20.201637,0.932,0.08328,0.527
1036,3794,Topcon Corp.,17.1,Low ESG Risk,Technology Hardware,TKS,7732.T,153287000064,153287000064,36.629242,1.097,0.041020002,
1037,679,Triton International Ltd.,17.1,Low ESG Risk,Commercial Services,NYS,TRTN.PRE,N/A,N/A,,,,
1038,586,"HITO-Communications Holdings, Inc.",17.1,Low ESG Risk,Commercial Services,TKS,4433.T,15326621696,15326621696,55.526825,0.799,0.02664,
1039,1059,"CME Group, Inc.",17.1,Low ESG Risk,Diversified Financials,NAS,CME,78695596032,78695596032,24.12141,0.561,0.11913,0.131
1040,3607,"Extreme Networks, Inc.",17.1,Low ESG Risk,Technology Hardware,NAS,EXTR,1775189888,1775189888,,1.766,-1.21047,
1041,3138,ATOSS Software AG,17.1,Low ESG Risk,Software & Services,ETR,AOF.DE,1889668480,1889668480,46.225685,1.308,0.84116995,0.358
1042,2972,Target Corp.,17.1,Low ESG Risk,Retailing,NYS,TGT,69373050880,69373050880,15.556817,1.238,0.33968,0.428
1043,802,"Tsuburaya Fields Holdings, Inc.",17.1,Low ESG Risk,Consumer Durables,TKS,2767.T,121133514752,121133514752,10.76026,0.665,0.30013,0.272
1044,1036,Ashmore Group Plc,17.1,Low ESG Risk,Diversified Financials,LON,ASHM.L,1163356288,1163356288,1252.857,1.086,0.10888,-0.143
1045,2402,Japan Hotel REIT Investment Corp.,17.1,Low ESG Risk,Real Estate,TKS,8985.T,321808498688,321808498688,20.768991,0.771,0.06763,0.462
1046,1163,St. James's Place Plc,17.1,Low ESG Risk,Diversified Financials,LON,STJ.L,3860360704,3860360704,,1.23,-0.0055299997,0.014
1047,1532,Kao Corp.,17.1,Low ESG Risk,Household Products,TKS,4452.T,3339175591936,3339175591936,47.392708,0.121,0.0692,1.283
1048,2586,RLJ Lodging Trust,17.1,Low ESG Risk,Real Estate,NYS,RLJ,1391627264,1391627264,34.384617,1.698,0.027980002,-0.098
1049,4301,Alliant Energy Corp.,17.1,Low ESG Risk,Utilities,NAS,LNT,15197625344,15197625344,24.183674,0.57,0.094390005,-0.466
1050,1869,"ValueCommerce Co., Ltd.",17.1,Low ESG Risk,Media,TKS,2491.T,23458646016,23458646016,10.78041,0.655,0.18120001,-0.076
1051,1373,Atrion Corp.,17.1,Low ESG Risk,Healthcare,NAS,ATRI,809436224,809436224,64.50491,0.688,0.05234,-0.939
1052,130,Porsche AG,17.1,Low ESG Risk,Automobiles,ETR,P911.DE,60453961728,60453961728,13.298598,,0.22041,-0.099
1053,2663,"Tokyo Tatemono Co., Ltd.",17.1,Low ESG Risk,Real Estate,TKS,8804.T,490103373824,490103373824,9.259407,0.576,0.105,2.306
1054,2476,"Mitsubishi Estate Co., Ltd.",17.2,Low ESG Risk,Real Estate,TKS,8802.T,2963097518080,2963097518080,17.123838,0.439,0.07281,0.374
1055,724,"Arhaus, Inc.",17.2,Low ESG Risk,Consumer Durables,NAS,ARHS,1526655360,1526655360,17.238094,2.518,0.29584,-0.449
1056,1335,Redcare Pharmacy NV,17.2,Low ESG Risk,Food Retailers,ETR,RDC.DE,2437703936,2437703936,,1.034,-0.01783,
1057,2895,"MarineMax, Inc.",17.2,Low ESG Risk,Retailing,NYS,HZO,676244480,676244480,14.225351,1.822,0.052410003,-0.308
1058,1743,"CyberAgent, Inc.",17.2,Low ESG Risk,Media,TKS,4751.T,522747510784,522747510784,31.95183,0.441,0.09631,8.204
1059,1959,"Medpace Holdings, Inc.",17.2,Low ESG Risk,Pharmaceuticals,NAS,MEDP,10521391104,10521391104,31.896616,1.355,0.58855,0.425
1060,3553,"Canon, Inc.",17.2,Low ESG Risk,Technology Hardware,TKS,7751.T,4672134316032,4672134316032,16.33976,0.392,0.08488,0.418
1061,3158,"Booking Holdings, Inc.",17.2,Low ESG Risk,Software & Services,NAS,BKNG,127489605632,127489605632,26.679459,1.4,,0.272
1062,1123,London Stock Exchange Group Plc,17.2,Low ESG Risk,Diversified Financials,LON,LSEG.L,54997458944,54997458944,7518.116,0.408,0.033570003,-0.163
1063,1367,"AMN Healthcare Services, Inc.",17.2,Low ESG Risk,Healthcare,NYS,AMN,1736686848,1736686848,17.18045,0.128,0.12078,-0.729
1064,2945,"Ross Stores, Inc.",17.2,Low ESG Risk,Retailing,NAS,ROST,50299772928,50299772928,24.320967,1.092,0.43236,0.205
1065,2778,"Caleres, Inc.",17.2,Low ESG Risk,Retailing,NYS,CAL,1325092352,1325092352,8.008492,1.94,0.32624,-0.09
1066,3663,JEOL Ltd.,17.2,Low ESG Risk,Technology Hardware,TKS,6951.T,282954268672,282954268672,11.848382,1.143,0.20626,1.259
1067,3319,NEC Networks & System Integration Corp.,17.2,Low ESG Risk,Software & Services,TKS,1973.T,394909712384,394909712384,23.609373,0.155,0.11359999,7.34
1068,1172,Tokyo Century Corp.,17.2,Low ESG Risk,Diversified Financials,TKS,8439.T,851897483264,851897483264,11.110757,1.039,0.087740004,0.263
1069,3298,"Manhattan Associates, Inc.",17.2,Low ESG Risk,Software & Services,NAS,MANH,15622603776,15622603776,77.768295,1.502,0.99579,
1070,2652,Takara Leben Real Estate Investment Corp.,17.2,Low ESG Risk,Real Estate,TKS,3492.T,68555997184,68555997184,16.30891,0.611,0.05465,
1071,107,Toyo Tire Corp.,17.2,Low ESG Risk,Auto Components,TKS,5105.T,314402668544,314402668544,3.6927865,0.529,0.20898001,0.039
1072,1566,"Equitable Holdings, Inc.",17.2,Low ESG Risk,Insurance,NYS,EQH,12780768256,12780768256,15.924303,1.409,0.25877002,-0.403
1073,2525,Palace Capital Plc,17.2,Low ESG Risk,Real Estate,LON,PCA.L,65284168,65284168,,0.683,-0.08276,
1074,860,"European Wax Center, Inc.",17.2,Low ESG Risk,Consumer Services,NAS,EWCZ,418659008,418659008,26.846155,1.251,0.13826999,0.138
1075,4125,Nippon Yusen KK,17.3,Low ESG Risk,Transportation,TKS,9101.T,2165651800064,2165651800064,8.474577,1.225,0.09831,0.666
1076,4095,"Hertz Global Holdings, Inc.",17.3,Low ESG Risk,Transportation,NAS,HTZ,864349760,864349760,,2.012,-0.32103002,
1077,2531,PATRIZIA SE,17.3,Low ESG Risk,Real Estate,ETR,PAT.DE,733807936,733807936,,1.062,-0.01482,
1078,397,Truist Financial Corp.,17.3,Low ESG Risk,Banks,NYS,TFC,57047359488,57047359488,,1.04,-0.10037,-0.336
1079,2513,"Omega Healthcare Investors, Inc.",17.3,Low ESG Risk,Real Estate,NYS,OHI,10595123200,10595123200,30.257574,0.987,0.087349996,0.792
1080,1168,"T. Rowe Price Group, Inc.",17.3,Low ESG Risk,Diversified Financials,NAS,TROW,23047796736,23047796736,12.22432,1.427,0.18722,0.024
1081,3047,"First Solar, Inc.",17.3,Low ESG Risk,Semiconductors,NAS,FSLR,21983172608,21983172608,18.3521,1.44,0.18106002,1.044
1082,1271,Coca-Cola HBC AG,17.3,Low ESG Risk,Food Products,LON,CCH.L,10440167424,10440167424,1983.4482,0.936,0.20678,-0.006
1083,4233,"Kamigumi Co., Ltd.",17.3,Low ESG Risk,Transportation Infrastructure,TKS,9364.T,351228035072,351228035072,13.6853895,0.371,0.067,0.133
1084,1434,"Mani, Inc.",17.3,Low ESG Risk,Healthcare,TKS,7730.T,183540350976,183540350976,26.85212,0.221,0.13683,0.152
1085,1443,Neogen Corp.,17.3,Low ESG Risk,Healthcare,NAS,NEOG,3326253056,3326253056,,1.205,-0.003,
1086,1572,Hannover Rück SE,17.3,Low ESG Risk,Insurance,ETR,HNR1.DE,30595459072,30595459072,15.092207,0.561,0.18445998,0.269
1087,79,"Nihon Tokushu Toryo Co., Ltd.",17.3,Low ESG Risk,Auto Components,TKS,4619.T,26006900736,26006900736,6.588443,0.89,0.08550999,0.428
1088,3199,"Dayforce, Inc.",17.3,Low ESG Risk,Software & Services,NYS,DAY,8981661696,8981661696,189.36667,1.29,0.01997,
1089,65,"Mabuchi Motor Co., Ltd.",17.3,Low ESG Risk,Auto Components,TKS,6592.T,272806854656,272806854656,12.594725,0.496,0.06821,-0.121
1090,4144,"Schneider National, Inc.",17.4,Low ESG Risk,Transportation,NYS,SNDR,4764096000,4764096000,40.58209,0.805,0.03959,-0.535
1091,3309,Moneysupermarket.com Group Plc,17.4,Low ESG Risk,Software & Services,LON,MONY.L,1084477184,1084477184,1441.4286,0.672,0.34730998,0.081
1092,3310,"MongoDB, Inc.",17.4,Low ESG Risk,Software & Services,NAS,MDB,21169520640,21169520640,,1.159,-0.19561,
1093,620,"Montrose Environmental Group, Inc.",17.4,Low ESG Risk,Commercial Services,NYS,MEG,933449408,933449408,,1.884,-0.06449,
1094,1897,"Mercer International, Inc.",17.4,Low ESG Risk,Paper & Forestry,NAS,MERC,429310528,429310528,,1.358,-0.3234,
1095,105,"The Shyft Group, Inc.",17.4,Low ESG Risk,Auto Components,NAS,SHYF,414242880,414242880,,1.65,-0.00942,-0.538
1096,1251,John Wood Group Plc,17.4,Low ESG Risk,Energy Services,LON,WG.L,842170368,842170368,,1.355,-0.33469,
1097,1348,"The Chefs' Warehouse, Inc.",17.4,Low ESG Risk,Food Retailers,NAS,CHEF,1577527680,1577527680,38.456314,2.323,0.09217,0.484
1098,583,"Healthcare Services Group, Inc.",17.4,Low ESG Risk,Commercial Services,NAS,HCSG,771257472,771257472,24.44186,0.523,0.06937,
1099,1354,"Yokorei Co., Ltd.",17.4,Low ESG Risk,Food Retailers,TKS,2874.T,58344562688,58344562688,17.951042,0.142,0.03712,-0.036
1100,3418,The Western Union Co.,17.4,Low ESG Risk,Software & Services,NYS,WU,4100637184,4100637184,7.402439,0.884,1.09004,-0.127
1101,2145,"Apple Hospitality REIT, Inc.",17.4,Low ESG Risk,Real Estate,NYS,APLE,3387254016,3387254016,16.172413,1.13,0.06376,0.071
1102,4115,"Maruzen Showa Unyu Co., Ltd.",17.4,Low ESG Risk,Transportation,TKS,9068.T,97803493376,97803493376,9.816938,0.585,0.081499994,0.14
1103,1793,Madison Square Garden Sports Corp.,17.4,Low ESG Risk,Media,NYS,MSGS,4840719360,4840719360,82.4898,0.685,,
1104,2801,"Designer Brands, Inc.",17.4,Low ESG Risk,Retailing,NYS,DBI,347396640,347396640,20.033333,2.015,0.04652,-0.941
1105,28,Continental AG,17.5,Low ESG Risk,Auto Components,ETR,CON.DE,11756352512,11756352512,14.371637,1.513,0.06002,0.462
1106,2382,Impact Healthcare REIT Plc,17.5,Low ESG Risk,Real Estate,LON,IHR.L,372516832,372516832,817.27277,,,
1107,1227,"Rockwell Automation, Inc.",17.5,Low ESG Risk,Electrical Equipment,NYS,ROK,29416318976,29416318976,29.460226,1.363,0.25676,-0.414
1108,45,Gentex Corp.,17.5,Low ESG Risk,Auto Components,NAS,GNTX,6867373056,6867373056,16.572222,0.919,0.18099001,-0.203
1109,3445,"Workday, Inc.",17.5,Low ESG Risk,Software & Services,NAS,WDAY,67182800896,67182800896,43.710342,1.349,0.21080999,0.661
1110,1501,"Century Communities, Inc.",17.5,Low ESG Risk,Homebuilders,NYS,CCS,2986976000,2986976000,9.512974,1.855,0.13761,0.631
1111,3264,"Informatica, Inc. (California)",17.5,Low ESG Risk,Software & Services,NYS,INFA,7488626688,7488626688,44.142857,1.062,0.074250005,
1112,3015,"Yamada Holdings Co., Ltd.",17.5,Low ESG Risk,Retailing,TKS,9831.T,311269523456,311269523456,13.37092,0.316,0.03872,-0.079
1113,3570,Coherent Corp.,17.5,Low ESG Risk,Technology Hardware,NYS,COHR,10853640192,10853640192,,1.65,-0.020920001,
1114,1851,"TBS Holdings, Inc.",17.5,Low ESG Risk,Media,TKS,9401.T,644083613696,644083613696,15.200641,0.556,0.04448,0.51
1115,2977,The Cato Corp.,17.5,Low ESG Risk,Retailing,NYS,CATO,92968712,92968712,,1.155,-0.08762,-0.903
1116,3385,SCSK Corp.,17.5,Low ESG Risk,Software & Services,TKS,9719.T,906966859776,906966859776,22.282776,0.534,0.14142999,0.024
1117,1302,"Create SD Holdings Co., Ltd.",17.5,Low ESG Risk,Food Retailers,TKS,3148.T,202043916288,202043916288,14.59126,0.286,0.11102,-0.079
1118,2943,RH,17.5,Low ESG Risk,Retailing,NYS,RH,4453777920,4453777920,61.284264,2.413,0.29864,
1119,1337,Shoei Foods Corp.,17.5,Low ESG Risk,Food Retailers,TKS,8079.T,76908838912,76908838912,22.556576,0.173,0.06716,0.358
1120,3717,"Nissha Co., Ltd.",17.5,Low ESG Risk,Technology Hardware,TKS,7915.T,95526404096,95526404096,156.25,0.812,0.0055299997,0.988
1121,3063,Lattice Semiconductor Corp.,17.5,Low ESG Risk,Semiconductors,NAS,LSCC,5853932544,5853932544,31.242647,1.381,0.29824,-0.556
1122,3588,Dexerials Corp.,17.5,Low ESG Risk,Technology Hardware,TKS,4980.T,337781260288,337781260288,13.772037,0.853,0.30312002,0.845
1123,4072,"C.H. Robinson Worldwide, Inc.",17.5,Low ESG Risk,Transportation,NAS,CHRW,11853793280,11853793280,36.356117,0.825,0.22913,0.296
1124,2664,Tokyu Fudosan Holdings Corp.,17.5,Low ESG Risk,Real Estate,TKS,3289.T,719897100288,719897100288,11.402886,0.516,0.08335,-0.256
1125,2392,"Invesco Mortgage Capital, Inc.",17.5,Low ESG Risk,Real Estate,NYS,IVR,476383168,476383168,,1.843,-0.03218,
1126,3375,Rightmove Plc,17.5,Low ESG Risk,Software & Services,LON,RMV.L,5224686592,5224686592,2649.6,1.045,2.84968,0.025
1127,2775,"Build-A-Bear Workshop, Inc.",17.5,Low ESG Risk,Retailing,NYS,BBW,430719136,430719136,8.81356,1.532,0.42880002,0.123
1128,980,Gerresheimer AG,17.5,Low ESG Risk,Containers & Packaging,ETR,GXI.DE,3637062144,3637062144,31.432838,0.94,0.07883,-0.104
1129,1128,Man Group Plc (Jersey),17.6,Low ESG Risk,Diversified Financials,LON,EMG.L,2422833152,2422833152,1050.0,0.711,0.20476,1.029
1130,3341,"ON24, Inc.",17.6,Low ESG Risk,Software & Services,NYS,ONTF,242531120,242531120,,0.487,-0.22292,
1131,3452,"Ziff Davis, Inc.",17.6,Low ESG Risk,Software & Services,NAS,ZD,2124735872,2124735872,27.610466,1.239,0.042859998,1.164
1132,3191,"CrowdStrike Holdings, Inc.",17.6,Low ESG Risk,Software & Services,NAS,CRWD,60443168768,60443168768,357.36234,1.1,0.07334,5.333
1133,3089,"Silicon Laboratories, Inc.",17.6,Low ESG Risk,Semiconductors,NAS,SLAB,3407791616,3407791616,,1.191,-0.16848,
1134,3722,"OPTEX GROUP Co., Ltd.",17.6,Low ESG Risk,Technology Hardware,TKS,6914.T,59903590400,59903590400,11.695988,0.865,0.11382,0.528
1135,341,National Rural Utilities Cooperative Finance Corp.,17.6,Low ESG Risk,Banks,NYS,NRUC,N/A,N/A,,,,
1136,1478,Synlab AG,17.6,Low ESG Risk,Healthcare,ETR,SYAB.DE,2430711808,2430711808,27.650002,0.887,0.03809,-0.154
1137,2799,"DCM Holdings Co., Ltd.",17.6,Low ESG Risk,Retailing,TKS,3050.T,195170795520,195170795520,9.078455,0.058,0.08744001,0.027
1138,1766,"Gray Television, Inc.",17.6,Low ESG Risk,Media,NYS,GTN,496126784,496126784,66.71429,1.486,0.02253,
1139,2226,CLS Holdings Plc,17.6,Low ESG Risk,Real Estate,LON,CLI.L,355284544,355284544,,1.015,-0.21591,
1140,4143,"Saia, Inc.",17.6,Low ESG Risk,Transportation,NAS,SAIA,10894371840,10894371840,28.910627,1.737,0.19610001,0.12
1141,3673,Knowles Corp.,17.6,Low ESG Risk,Technology Hardware,NYS,KN,1477620096,1477620096,,1.425,-0.22167,
1142,3617,"Furuno Electric Co., Ltd.",17.6,Low ESG Risk,Technology Hardware,TKS,6814.T,52311879680,52311879680,8.2032995,0.356,0.10972,0.121
1143,42,"Futaba Industrial Co., Ltd.",17.6,Low ESG Risk,Auto Components,TKS,7241.T,60389683200,60389683200,4.7054725,0.764,0.10439,-0.229
1144,1221,Nordex SE,17.6,Low ESG Risk,Electrical Equipment,ETR,NDX1.DE,3326851328,3326851328,,1.796,-0.01684,
1145,884,Lincoln Educational Services Corp.,17.6,Low ESG Risk,Consumer Services,NAS,LINC,368571072,368571072,46.84,1.42,0.04986,
1146,3581,"Daktronics, Inc.",17.6,Low ESG Risk,Technology Hardware,NAS,DAKT,553716480,553716480,56.52381,1.153,0.04563,
1147,2231,"Community Healthcare Trust, Inc.",17.6,Low ESG Risk,Real Estate,NYS,CHCT,446390048,446390048,,0.676,0.00259,
1148,1593,"Primerica, Inc.",17.7,Low ESG Risk,Insurance,NYS,PRI,8633792512,8633792512,20.434748,1.089,0.21419,-0.992
1149,3176,Check Point Software Technologies Ltd.,17.7,Low ESG Risk,Software & Services,NAS,CHKP,20940148736,20940148736,26.05663,0.621,0.29549998,0.024
1150,1311,"HF Foods Group, Inc.",17.7,Low ESG Risk,Food Retailers,NAS,HFFG,170845856,170845856,40.5,1.478,0.01509,
1151,3124,"Alight, Inc.",17.7,Low ESG Risk,Software & Services,NYS,ALIT,4058225664,4058225664,,1.071,-0.07019,
1152,3328,Network International Holdings Plc,17.7,Low ESG Risk,Software & Services,LON,NETW.L,2121406592,2121406592,4424.4443,0.882,0.10616,-0.299
1153,3136,Atlassian Corp.,17.7,Low ESG Risk,Software & Services,NAS,TEAM,42303954944,42303954944,,0.737,-0.35617,
1154,3590,"Digi International, Inc.",17.7,Low ESG Risk,Technology Hardware,NAS,DGII,990493440,990493440,59.130436,1.071,0.031070001,0.444
1155,3224,"EVERTEC, Inc.",17.7,Low ESG Risk,Software & Services,NYS,EVTC,2057558144,2057558144,30.628572,1.154,0.13288,0.14
1156,4224,Hamburger Hafen und Logistik AG,17.7,Low ESG Risk,Transportation Infrastructure,ETR,HHFA.DE,1275720960,1275720960,49.88235,1.029,0.05612,1.714
1157,1543,"Aflac, Inc.",17.7,Low ESG Risk,Insurance,NYS,AFL,61266841600,61266841600,11.51579,0.949,0.23538,0.144
1158,1838,"Sinclair, Inc.",17.7,Low ESG Risk,Media,NAS,SBGI,870009728,870009728,,1.527,-0.74454004,
1159,2538,"Phillips Edison & Co., Inc.",17.7,Low ESG Risk,Real Estate,NAS,PECO,5116357632,5116357632,76.67347,0.329,0.025309999,0.013
