,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score
923,Performance Food Group Co.,16.5,Low ESG Risk,Food Retailers,NYS,PFGC,11140644864.0,11140644864.0,25.623655,1.446,0.110740006,0.116,0.7741935483870968,0.0006979740670728033,0.1940718676470788
924,AEW UK REIT Plc,16.5,Low ESG Risk,Real Estate,LON,AEWU.L,155890192.0,155890192.0,16.400002,,,,0.7741935483870968,9.56461006160757e-06,0.19355556055432038
925,PotlatchDeltic Corp.,16.5,Low ESG Risk,Paper & Forestry,NAS,PCH,3285148160.0,3285148160.0,90.5,1.142,0.01699,-0.389,0.7741935483870968,0.00020567374885647696,0.19370264240841656
926,AGCO Corp.,16.5,Low ESG Risk,Machinery,NYS,AGCO,6649882624.0,6649882624.0,15.908928,1.251,0.096260004,,0.7741935483870968,0.000416540089936752,0.19386079216422675
927,"Redwood Trust, Inc.",16.5,Low ESG Risk,Real Estate,NYS,RWT,974431936.0,974431936.0,40.944443,1.626,0.03071,45.372,0.7741935483870968,6.0862239763285914e-05,0.19359403377659665
928,"Avantor, Inc.",16.5,Low ESG Risk,Pharmaceuticals,NYS,AVTR,17539870720.0,17539870720.0,49.615383,1.329,0.068959996,,0.7741935483870968,0.001099010569785967,0.19437264502411367
929,"Viavi Solutions, Inc.",16.5,Low ESG Risk,Technology Hardware,NAS,VIAV,1768646528.0,1768646528.0,,0.911,-0.0376,,0.7741935483870968,0.00011063529818422034,0.19363136357041236
930,"Zscaler, Inc.",16.5,Low ESG Risk,Software & Services,NAS,ZS,24056875008.0,24056875008.0,,0.823,-0.057729997,,0.7741935483870968,0.00150742819195439,0.19467895824073997
931,4imprint Group Plc,16.5,Low ESG Risk,Media,LON,FOUR.L,1427767808.0,1427767808.0,22.04348,0.977,0.92727995,0.104,0.7741935483870968,8.927258763229265e-05,0.1936153415374984
932,Mobico Group Plc,16.5,Low ESG Risk,Transportation,LON,MCG.L,413586912.0,413586912.0,,1.597,-0.100710005,,0.7741935483870968,2.5714343431708105e-05,0.19356767285434798
933,"Tilly's, Inc.",16.5,Low ESG Risk,Retailing,NYS,TLYS,137492656.0,137492656.0,,1.616,-0.28173,,0.7741935483870968,8.411645052713294e-06,0.19355469583056373
934,"Omnicell, Inc.",16.5,Low ESG Risk,Healthcare,NAS,OMCL,2046264192.0,2046264192.0,,0.832,-0.017549999,0.046,0.7741935483870968,0.000128033467832752,0.19364441219764875
935,AEON REIT Investment Corp.,16.5,Low ESG Risk,Real Estate,TKS,3292.T,282697760768.0,282697760768.0,20.151005,0.411,0.05802,0.001,0.7741935483870968,0.017716331990305537,0.20683563608950334
936,"iHeartMedia, Inc.",16.6,Low ESG Risk,Media,NAS,IHRT,223809376.0,223809376.0,,1.705,,,0.7806451612903227,1.382107367633576e-05,0.19517165612783793
937,"SiteOne Landscape Supply, Inc.",16.6,Low ESG Risk,Traders & Distributors,NYS,SITE,6059777536.0,6059777536.0,39.61652,1.533,0.10241,-0.03,0.7806451612903227,0.00037955847902785216,0.19544595918185156
938,"Leslie's, Inc.",16.6,Low ESG Risk,Retailing,NAS,LESL,536247680.0,536247680.0,145.00002,1.166,,-0.159,0.7806451612903227,3.340143660919115e-05,0.19518634140003757
939,Triple Point Social Housing Reit Plc,16.6,Low ESG Risk,Real Estate,LON,SOHO.L,255752896.0,255752896.0,7.222222,,,,0.7806451612903227,1.582295919083697e-05,0.1951731575419738
940,"Certara, Inc.",16.6,Low ESG Risk,Healthcare,NAS,CERT,1845396736.0,1845396736.0,,1.498,-0.07351,,0.7806451612903227,0.00011544519795826387,0.19524787422104936
941,Equity Commonwealth,16.6,Low ESG Risk,Real Estate,NYS,EQC,2181093888.0,2181093888.0,23.581396,0.373,0.04245,0.667,0.7806451612903227,0.00013648318205795328,0.19526365270912413
942,"Huntington Bancshares, Inc.",16.6,Low ESG Risk,Banks,NAS,HBAN,21292623872.0,21292623872.0,13.83019,1.068,0.08875,-0.143,0.7806451612903227,0.0013341938612481336,0.19616193571851678
943,Siltronic AG,16.6,Low ESG Risk,Semiconductors,ETR,WAF.DE,2130000000.0,2130000000.0,19.137466,1.565,0.05589,-0.601,0.7806451612903227,0.00013328115190389554,0.19526125118650858
944,TOKAI Corp. /9729/,16.6,Low ESG Risk,Healthcare,TKS,9729.T,74509967360.0,74509967360.0,12.286765,0.051,0.07611,0.408,0.7806451612903227,0.004669299981327023,0.19866326530857595
945,Diageo Plc,16.6,Low ESG Risk,Food Products,LON,DGE.L,54156292096.0,54156292096.0,18.61832,0.359,0.35039002,-0.031,0.7806451612903227,0.003393744636209667,0.19770659879973793
946,Perdoceo Education Corp.,16.6,Low ESG Risk,Consumer Services,NAS,PRDO,1387678848.0,1387678848.0,10.357842,1.035,0.16118999,-0.288,0.7806451612903227,8.67602311883122e-05,0.19522636049597192
947,OneSpaWorld Holdings Ltd.,16.6,Low ESG Risk,Consumer Services,NAS,OSW,1609454208.0,1609454208.0,29.557693,2.139,0.111,,0.7806451612903227,0.00010065878966456312,0.19523678441482908
948,STRATEC SE,16.6,Low ESG Risk,Healthcare,ETR,SBS.DE,486843776.0,486843776.0,33.65546,0.157,0.06479,2.325,0.7806451612903227,3.0305316964975105e-05,0.1951840193103044
949,"Blackstone Mortgage Trust, Inc.",16.6,Low ESG Risk,Real Estate,NYS,BXMT,3163374336.0,3163374336.0,,1.528,-0.036059998,,0.7806451612903227,0.00019804224004620747,0.19530982200261532
950,"Independence Realty Trust, Inc.",16.6,Low ESG Risk,Real Estate,NYS,IRT,4570406400.0,4570406400.0,,1.159,-0.00253,-0.035,0.7806451612903227,0.0002862202838986175,0.19537595553550463
951,"Tachi-S Co., Ltd.",16.6,Low ESG Risk,Auto Components,TKS,7239.T,66025283584.0,66025283584.0,9.606307,0.506,0.07869,,0.7806451612903227,0.004137568802474542,0.19826446692443658
952,"Kyndryl Holdings, Inc.",16.6,Low ESG Risk,Software & Services,NYS,KD,5320073216.0,5320073216.0,,1.732,-0.1541,,0.7806451612903227,0.0003332015539544111,0.19541119148804648
953,CubeSmart,16.6,Low ESG Risk,Real Estate,NYS,CUBE,11765665792.0,11765665792.0,29.191011,0.838,0.14154,-0.047,0.7806451612903227,0.0007371438374056691,0.19571414820063493
954,Vitesco Technologies Group AG,16.6,Low ESG Risk,Auto Components,ETR,VTSC.DE,2037579904.0,2037579904.0,78.87097,0.563,0.00853,,0.7806451612903227,0.0001274892275501859,0.19525690724324332
955,"Sumitomo Forestry Co., Ltd.",16.6,Low ESG Risk,Homebuilders,TKS,1911.T,1237518516224.0,1237518516224.0,10.916937,0.694,0.16274999,0.101,0.7806451612903227,0.07755450384151252,0.25332716820371504
956,Taylor Morrison Home Corp.,16.6,Low ESG Risk,Homebuilders,NYS,TMHC,6675657728.0,6675657728.0,9.501484,1.962,0.13833,-0.123,0.7806451612903227,0.00041815540369467103,0.19547490687535168
957,"Smartsheet, Inc.",16.6,Low ESG Risk,Software & Services,NYS,SMAR,7281033216.0,7281033216.0,,0.746,-0.070089996,,0.7806451612903227,0.0004560940034564162,0.19550336082517297
958,Office Properties Income Trust,16.6,Low ESG Risk,Real Estate,NAS,OPI,107530296.0,107530296.0,3.147059,1.117,0.01069,,0.7806451612903227,6.533917912302016e-06,0.1951661907610149
959,"Tokyo Individualized Educational Institute, Inc.",16.6,Low ESG Risk,Consumer Services,TKS,4745.T,21716520960.0,21716520960.0,19.772615,0.399,0.15090999,,0.7806451612903227,0.001360759294240692,0.1961818597932612
960,Legal & General Group Plc,16.6,Low ESG Risk,Insurance,LON,LGEN.L,13208677376.0,13208677376.0,4512.0,1.313,0.06513,-0.409,0.7806451612903227,0.0008275767010120295,0.1957819728483397
961,"Corning, Inc.",16.7,Low ESG Risk,Technology Hardware,NYS,GLW,35058069504.0,35058069504.0,80.333336,1.036,0.044260003,-0.636,0.7870967741935484,0.0021968679250756245,0.19842184449219383
962,"Paychex, Inc.",16.7,Low ESG Risk,Software & Services,NAS,PAYX,47565090816.0,47565090816.0,28.312634,0.993,0.46348998,0.082,0.7870967741935484,0.0029806771231242644,0.1990097013907303
963,Johnson Service Group Plc,16.7,Low ESG Risk,Commercial Services,LON,JSG.L,642476544.0,642476544.0,2214.2856,1.802,0.11115,0.435,0.7870967741935484,4.005875001934504e-05,0.1968042376109016
964,Xerox Holdings Corp.,16.7,Low ESG Risk,Technology Hardware,NAS,XRX,1273159680.0,1273159680.0,,1.594,-0.0332,,0.7870967741935484,7.958336828929762e-05,0.19683388107460406
965,"GLOBALFOUNDRIES, Inc.",16.7,Low ESG Risk,Semiconductors,NAS,GFS,22297309184.0,22297309184.0,27.678082,1.538,0.07461,-0.349,0.7870967741935484,0.0013971570216238507,0.19782206131460497
966,"Match Group, Inc.",16.7,Low ESG Risk,Software & Services,NAS,MTCH,9291957248.0,9291957248.0,15.665217,1.486,,0.017,0.7870967741935484,0.0005821176755634089,0.19721078180505966
967,"Guess?, Inc.",16.7,Low ESG Risk,Retailing,NYS,GES,1055536640.0,1055536640.0,7.3857675,1.964,0.35018003,,0.7870967741935484,6.594503377269716e-05,0.19682365232371662
968,"The Duckhorn Portfolio, Inc.",16.7,Low ESG Risk,Food Retailers,NYS,NAPA,898487744.0,898487744.0,11.314815,0.22,0.057290003,-0.211,0.7870967741935484,5.610285263640389e-05,0.1968162706878644
969,Toyota Boshoku Corp.,16.7,Low ESG Risk,Auto Components,TKS,3116.T,335692922880.0,335692922880.0,6.317099,0.422,0.13175,-0.272,0.7870967741935484,0.021037514107074638,0.21255232912869307
970,Helios Towers Plc,16.7,Low ESG Risk,Telecommunication Services,LON,HTWS.L,1160458624.0,1160458624.0,,0.503,,,0.7870967741935484,7.252044562218424e-05,0.19682858388260374
971,"Osaki Electric Co., Ltd.",16.7,Low ESG Risk,Technology Hardware,TKS,6644.T,33214969856.0,33214969856.0,14.005935,0.178,0.046550002,-0.552,0.7870967741935484,0.0020813617289171084,0.19833521484507494
972,InterContinental Hotels Group Plc,16.7,Low ESG Risk,Consumer Services,LON,IHG.L,12146553856.0,12146553856.0,2592.5422,0.977,,-0.202,0.7870967741935484,0.0007610139149039539,0.19734495398456506
973,"Tokyo Seimitsu Co., Ltd.",16.7,Low ESG Risk,Semiconductors,TKS,7729.T,275354025984.0,275354025984.0,14.320276,0.93,0.13063,0.092,0.7870967741935484,0.017256103553163097,0.20971627121325942
974,"Oxford Industries, Inc.",16.7,Low ESG Risk,Textiles & Apparel,NYS,OXM,1283583616.0,1283583616.0,31.492308,1.522,0.06755,-0.335,0.7870967741935484,8.02366315014448e-05,0.19683437102201318
975,Nikon Corp.,16.7,Low ESG Risk,Consumer Durables,TKS,7731.T,505204604928.0,505204604928.0,15.504,0.424,0.04842,0.069,0.7870967741935484,0.031660732238032833,0.22051974272691172
976,Carrier Global Corp.,16.7,Low ESG Risk,Building Products,NYS,CARR,63851651072.0,63851651072.0,18.81117,1.19,0.31099,10.087,0.7870967741935484,0.004001348265739026,0.19977520474769137
977,SUNCORP,16.7,Low ESG Risk,Consumer Durables,TKS,6736.T,147552632832.0,147552632832.0,,1.348,-0.02711,,0.7870967741935484,0.00924684979264883,0.2037093308928737
978,ME Group International Plc,16.7,Low ESG Risk,Consumer Services,LON,MEGP.L,707359936.0,707359936.0,1341.4286,1.203,0.34004003,0.118,0.7870967741935484,4.412496196394299e-05,0.19680728726986005
979,TAKKT AG,16.8,Low ESG Risk,Retailing,ETR,TTK.DE,628436800.0,628436800.0,121.25,1.107,0.00877,-0.839,0.7935483870967743,3.9178885804602733e-05,0.19841648093854702
980,"Apple, Inc.",16.8,Low ESG Risk,Technology Hardware,NAS,AAPL,3358737825792.0,3358737825792.0,33.675304,1.24,1.60583,0.111,0.7935483870967743,0.21049032960224376,0.35625484397587637
981,Janus Henderson Group Plc,16.8,Low ESG Risk,Diversified Financials,NYS,JHG,5738281472.0,5738281472.0,12.339041,1.488,0.10406999,0.5,0.7935483870967743,0.00035941047049620775,0.19865665462706575
982,"Tile Shop Holdings, Inc.",16.8,Low ESG Risk,Retailing,NAS,TTSH,264775680.0,264775680.0,49.416668,1.437,0.04502,-0.762,0.7935483870967743,1.6388412860002838e-05,0.19839938808383858
983,Advance Residence Investment Corp.,16.8,Low ESG Risk,Real Estate,TKS,3269.T,473606488064.0,473606488064.0,29.029425,0.129,0.06726,0.027,0.7935483870967743,0.029680492977126147,0.2206474665070382
984,"Regeneron Pharmaceuticals, Inc.",16.8,Low ESG Risk,Pharmaceuticals,NAS,REGN,126193721344.0,126193721344.0,30.284922,0.122,0.16551,0.46,0.7935483870967743,0.007908296761757411,0.20431831934551165
985,The Sage Group plc,16.8,Low ESG Risk,Software & Services,LON,SGE.L,9974544384.0,9974544384.0,3845.3848,0.529,0.22306,0.556,0.7935483870967743,0.0006248950933289922,0.19885576809419034
986,"Uniti Group, Inc.",16.8,Low ESG Risk,Real Estate,NAS,UNIT,1267143808.0,1267143808.0,,1.297,,-0.346,0.7935483870967743,7.920635639411845e-05,0.19844650154148918
987,"Bio-Rad Laboratories, Inc.",16.8,Low ESG Risk,Pharmaceuticals,NYS,BIO,8989946880.0,8989946880.0,,0.947,-0.17413001,,0.7935483870967743,0.0005631908265208369,0.1988094898940842
988,"Upbound Group, Inc.",16.8,Low ESG Risk,Retailing,NAS,UPBD,1667336448.0,1667336448.0,31.112244,2.013,0.08961,,0.7935483870967743,0.00010428624267546745,0.1984653114562002
989,CTS Eventim AG & Co. KGaA,16.8,Low ESG Risk,Media,ETR,EVD.DE,8360841728.0,8360841728.0,26.474163,1.251,0.34459,0.395,0.7935483870967743,0.0005237650997729118,0.19877992059902327
990,Softcat Plc,16.8,Low ESG Risk,Software & Services,LON,SCT.L,2943954176.0,2943954176.0,2592.9824,0.708,0.50404,0.02,0.7935483870967743,0.0001842912808565647,0.19852531523483602
991,"Snowflake, Inc.",16.9,Low ESG Risk,Software & Services,NYS,SNOW,36858593280.0,36858593280.0,,0.833,-0.21624,,0.7999999999999998,0.002309705911173882,0.20173227943338037
992,Universal Entertainment Corp.,16.9,Low ESG Risk,Consumer Durables,TKS,6425.T,105697615872.0,105697615872.0,13.106515,1.355,0.02046,,0.7999999999999998,0.00662381538186923,0.20496786153640187
993,"Intuit, Inc.",16.9,Low ESG Risk,Software & Services,NAS,INTU,175740272640.0,175740272640.0,59.94168,1.243,0.16597,-0.185,0.7999999999999998,0.011013356045548098,0.20826001703416103
994,Unum Group,16.9,Low ESG Risk,Insurance,NYS,UNM,10098620416.0,10098620416.0,7.982379,0.753,0.13366,0.035,0.7999999999999998,0.0006326708804419212,0.20047450316033139
995,"Peloton Interactive, Inc.",16.9,Low ESG Risk,Consumer Durables,NAS,PTON,1656243712.0,1656243712.0,,2.041,,,0.7999999999999998,0.00010359106607894377,0.20007769329955916
996,Willis Towers Watson Plc,16.9,Low ESG Risk,Insurance,NAS,WTW,29894023168.0,29894023168.0,28.331085,0.745,0.11383,0.548,0.7999999999999998,0.0018732395473560922,0.201404929660517
997,"Dick's Sporting Goods, Inc.",16.9,Low ESG Risk,Retailing,NYS,DKS,16887436288.0,16887436288.0,15.218635,1.661,0.40762,0.55,0.7999999999999998,0.0010581228079305852,0.20079359210594788
998,Merck KGaA,16.9,Low ESG Risk,Pharmaceuticals,ETR,MRK.DE,73868779520.0,73868779520.0,28.175785,0.71,0.09507,-0.136,0.7999999999999998,0.0046291170381519975,0.20347183777861394
999,Star Asia Investment Corp.,16.9,Low ESG Risk,Real Estate,TKS,3468.T,141873594368.0,141873594368.0,17.109138,0.375,0.06118,0.043,0.7999999999999998,0.008890947098225147,0.2066682103236688
1000,"Roku, Inc.",16.9,Low ESG Risk,Media,NAS,ROKU,9464107008.0,9464107008.0,,2.075,-0.20031,,0.7999999999999998,0.0005929062208104217,0.20044467966560778
1001,"Ain Holdings, Inc.",16.9,Low ESG Risk,Food Retailers,TKS,9627.T,184516935680.0,184516935680.0,16.969345,0.058,0.0836,-0.23,0.7999999999999998,0.011563385428829407,0.208672539071622
1002,"Septeni Holdings Co., Ltd.",16.9,Low ESG Risk,Media,TKS,4293.T,89815023616.0,89815023616.0,24.757004,0.488,0.03809,,0.7999999999999998,0.005628460725587909,0.20422134554419089
1003,"Duskin Co., Ltd.",16.9,Low ESG Risk,Commercial Services,TKS,4665.T,185961725952.0,185961725952.0,41.046974,0.198,0.02948,-0.094,0.7999999999999998,0.011653929761983957,0.20874044732148792
1004,"Harmonic, Inc.",16.9,Low ESG Risk,Technology Hardware,NAS,HLIT,1554128640.0,1554128640.0,27.833334,0.87,0.15423,,0.7999999999999998,9.719156209663223e-05,0.20007289367157244
1005,The ODP Corp.,16.9,Low ESG Risk,Retailing,NAS,ODP,941947008.0,941947008.0,25.044641,1.507,0.03797,,0.7999999999999998,5.8826424461690645e-05,0.20004411981834622
1006,"Yum China Holdings, Inc.",16.9,Low ESG Risk,Consumer Services,NYS,YUMC,13030164480.0,13030164480.0,16.375002,0.331,0.13271,0.16,0.7999999999999998,0.000816389380996763,0.20061229203574754
1007,"ZoomInfo Technologies, Inc.",16.9,Low ESG Risk,Software & Services,NAS,ZI,3521299200.0,3521299200.0,241.00002,1.056,0.00732,,0.7999999999999998,0.00022047322450006275,0.200165354918375
1008,Fifth Third Bancorp,16.9,Low ESG Risk,Banks,NAS,FITB,28118063104.0,28118063104.0,13.248406,1.239,0.12485,-0.012,0.7999999999999998,0.0017619409576435546,0.20132145571823262
1009,"Ellington Financial, Inc.",17.0,Low ESG Risk,Real Estate,NYS,EFC,1137044352.0,1137044352.0,10.8099165,1.983,0.08671,13.266,0.8064516129032258,7.105308410568915e-05,0.2016661930388857
1010,DISCO Corp.,17.0,Low ESG Risk,Semiconductors,TKS,6146.T,3754804379648.0,3754804379648.0,38.314045,0.841,0.2554,,0.8064516129032258,0.2353116359874743,0.37809663021641216
1011,"Littelfuse, Inc.",17.0,Low ESG Risk,Technology Hardware,NAS,LFUS,6170055680.0,6170055680.0,32.11742,1.27,0.080699995,-0.348,0.8064516129032258,0.0003864695589288674,0.2019027553950031
1012,Bellway Plc,17.0,Low ESG Risk,Homebuilders,LON,BWY.L,3628500480.0,3628500480.0,1698.8889,1.456,0.06334,-0.623,0.8064516129032258,0.00022719147876784502,0.20178329683488233
1013,"Destination XL Group, Inc.",17.0,Low ESG Risk,Retailing,NAS,DXLG,152052592.0,152052592.0,10.44,1.306,0.1005,-0.778,0.8064516129032258,9.324109457715142e-06,0.20161989630789973
1014,Cleanup Corp.,17.0,Low ESG Risk,Consumer Durables,TKS,7955.T,26147196928.0,26147196928.0,18.15223,0.468,0.02327,-0.454,0.8064516129032258,0.001638427692707355,0.20284172399533695
1015,"Unity Software, Inc.",17.0,Low ESG Risk,Software & Services,NYS,U,6814051840.0,6814051840.0,,2.252,-0.22486,,0.8064516129032258,0.00042682849820977327,0.20193302459946377
1016,Cintas Corp.,17.0,Low ESG Risk,Commercial Services,NAS,CTAS,81096876032.0,81096876032.0,53.226192,1.312,0.38424,0.199,0.8064516129032258,0.005082098478669183,0.20542447708480832
1017,"UnitedHealth Group, Inc.",17.0,Low ESG Risk,Healthcare,NYS,UNH,548602609664.0,548602609664.0,39.344368,0.595,0.15584,-0.22,0.8064516129032258,0.034380464973788105,0.22739825195614752
1018,"Blackbaud, Inc.",17.0,Low ESG Risk,Software & Services,NAS,BLKB,4214254848.0,4214254848.0,103.32911,1.02,0.061950002,9.504,0.8064516129032258,0.0002639004320815377,0.2018108285498676
1019,"Japan Medical Dynamic Marketing, Inc.",17.0,Low ESG Risk,Healthcare,TKS,7600.T,19066177536.0,19066177536.0,13.928434,0.541,0.05562,0.541,0.8064516129032258,0.0011946635067708346,0.20250890085588458
1020,"Leidos Holdings, Inc.",17.0,Low ESG Risk,Software & Services,NYS,LDOS,20673210368.0,20673210368.0,48.106583,0.704,0.096260004,0.58,0.8064516129032258,0.0012953755055646011,0.2025844348549799
1021,Mercedes-Benz Group AG,17.0,Low ESG Risk,Automobiles,ETR,MBG.DE,62307483648.0,62307483648.0,4.75817,1.154,0.14422,-0.117,0.8064516129032258,0.0039045760127728456,0.20454133523538606
1022,"DocuSign, Inc.",17.0,Low ESG Risk,Software & Services,NAS,DOCU,11472284672.0,11472284672.0,11.872882,0.916,0.70342004,116.349,0.8064516129032258,0.0007187577793145087,0.20215197156029233
1023,SSE Plc,17.0,Low ESG Risk,Utilities,LON,SSE.L,21682704384.0,21682704384.0,1279.1667,0.56,0.16466999,4.108,0.8064516129032258,0.0013586400251794104,0.202631883244691
1024,"Daifuku Co., Ltd.",17.0,Low ESG Risk,Machinery,TKS,6383.T,956759932928.0,956759932928.0,19.011448,0.603,0.14553,0.803,0.8064516129032258,0.05995949424419377,0.24658252390895177
1025,"Plymouth Industrial REIT, Inc.",17.0,Low ESG Risk,Real Estate,NYS,PLYM,1048476864.0,1048476864.0,41.545456,1.4,0.05592,,0.8064516129032258,6.550260090023904e-05,0.20166203017648163
1026,"Essential Properties Realty Trust, Inc.",17.0,Low ESG Risk,Real Estate,NYS,EPRT,5681053184.0,5681053184.0,27.606838,1.393,0.06408,-0.168,0.8064516129032258,0.00035582400035243827,0.20187977122607076
1027,"Elecom Co., Ltd.",17.0,Low ESG Risk,Technology Hardware,TKS,6750.T,109636321280.0,109636321280.0,13.140292,0.231,0.10386,-0.365,0.8064516129032258,0.0068706522145715355,0.2067658923867351
1028,CANCOM SE,17.0,Low ESG Risk,Software & Services,ETR,COK.DE,950361344.0,950361344.0,23.807016,1.327,0.0579,0.613,0.8064516129032258,5.9353746978199346e-05,0.20165741853604008
1029,"Premier, Inc.",17.0,Low ESG Risk,Healthcare,NAS,PINC,1973703680.0,1973703680.0,18.942308,0.403,0.04968,2.169,0.8064516129032258,0.0001234861343548638,0.2017055178265726
1030,"Kenvue, Inc.",17.0,Low ESG Risk,Retailing,NYS,KVUE,44431945728.0,44431945728.0,40.701756,,0.10548,-0.87,0.8064516129032258,0.002784324380330176,0.20370114651105406
1031,Toshiba Tec Corp.,17.0,Low ESG Risk,Technology Hardware,TKS,6588.T,177050845184.0,177050845184.0,,0.319,-0.018070001,93.718,0.8064516129032258,0.011095489016226864,0.20993451998797658
1032,Ichor Holdings Ltd.,17.1,Low ESG Risk,Semiconductors,NAS,ICHR,916644992.0,916644992.0,,1.906,-0.05726,,0.8129032258064517,5.724075890829898e-05,0.20326873702079415
