company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
"Heiwa Real Estate Co., Ltd.",TKS:8803,19.6,Low ESG Risk,Real Estate
"Heiwa Real Estate REIT, Inc.",TKS:8966,16.4,Low ESG Risk,Real Estate
Helical Plc,LON:HLCL,12.3,Low ESG Risk,Real Estate
Hemsö Fastighets AB,-,14.3,Low ESG Risk,Real Estate
Henderson Land Development Co. Ltd.,HKG:12,17.4,Low ESG Risk,Real Estate
Hersha Hospitality Trust,-,15.9,Low ESG Risk,Real Estate
Hexagon Housing Association Ltd.,-,17.9,Low ESG Risk,Real Estate
HIAG Immobilien Holding AG,SWX:HIAG,15.6,Low ESG Risk,Real Estate
Highwealth Construction Corp.,TAI:2542,16.6,Low ESG Risk,Real Estate
"Highwoods Properties, Inc.",NYS:HIW,11.7,Low ESG Risk,Real Estate
Ho Bee Land Ltd.,SES:H13,15.5,Low ESG Risk,Real Estate
HomeCo Daily Needs REIT,ASX:HDN,12.8,Low ESG Risk,Real Estate
Hong Fok Corp. Ltd.,SES:H30,18.9,Low ESG Risk,Real Estate
Hongkong Land Holdings Ltd.,SES:H78,12.8,Low ESG Risk,Real Estate
"Hoshino Resorts REIT, Inc.",TKS:3287,18.8,Low ESG Risk,Real Estate
"Host Hotels & Resorts, Inc.",NAS:HST,12.9,Low ESG Risk,Real Estate
Hotel Property Investments Ltd.,ASX:HPI,14.9,Low ESG Risk,Real Estate
HOWOGE Wohnungsbaugesellschaft mbH,-,13.8,Low ESG Risk,Real Estate
"Huaku Development Co., Ltd.",TAI:2548,17.5,Low ESG Risk,Real Estate
Hufvudstaden AB,OME:HUFV.A,15.2,Low ESG Risk,Real Estate
"Hulic Co., Ltd.",TKS:3003,16.0,Low ESG Risk,Real Estate
"Hulic Reit, Inc.",TKS:3295,12.9,Low ESG Risk,Real Estate
"Hung Sheng Construction Co., Ltd.",TAI:2534,16.4,Low ESG Risk,Real Estate
Hyde Housing Association Ltd.,-,17.3,Low ESG Risk,Real Estate
Hyprop Investments Ltd.,JSE:HYP,19.3,Low ESG Risk,Real Estate
"Hysan Development Co., Ltd.",HKG:14,10.2,Low ESG Risk,Real Estate
"Ichigo, Inc.",TKS:2337,19.5,Low ESG Risk,Real Estate
IGB Real Estate Investment Trust,KLS:5227,15.7,Low ESG Risk,Real Estate
IMMOFINANZ AG,WBO:IIA,13.9,Low ESG Risk,Real Estate
IMPACT Growth Real Estate Investment Trust,BKK:IMPACT,19.5,Low ESG Risk,Real Estate
Impact Healthcare REIT Plc,LON:IHR,17.5,Low ESG Risk,Real Estate
"Independence Realty Trust, Inc.",NYS:IRT,16.6,Low ESG Risk,Real Estate
Industrial & Infrastructure Fund Investment Corp.,TKS:3249,13.7,Low ESG Risk,Real Estate
Ingenia Communities Group,ASX:INA,13.4,Low ESG Risk,Real Estate
"Innovative Industrial Properties, Inc.",NYS:IIPR,18.6,Low ESG Risk,Real Estate
Instone Real Estate Group SE,ETR:INS,10.0,Low ESG Risk,Real Estate
InterRent Real Estate Investment Trust,TSE:IIP.UT,16.5,Low ESG Risk,Real Estate
Intershop Holding AG,SWX:ISN,12.3,Low ESG Risk,Real Estate
Intervest Offices & Warehouses SA,-,10.6,Low ESG Risk,Real Estate
InvenTrust Properties Corp.,NYS:IVT,12.6,Low ESG Risk,Real Estate
"Invesco Mortgage Capital, Inc.",NYS:IVR,17.5,Low ESG Risk,Real Estate
Investore Property Ltd.,NZE:IPL,16.5,Low ESG Risk,Real Estate
Invincible Investment Corp.,TKS:8963,18.3,Low ESG Risk,Real Estate
"Invitation Homes, Inc.",NYS:INVH,16.0,Low ESG Risk,Real Estate
IOI Properties Group Bhd.,KLS:5249,13.1,Low ESG Risk,Real Estate
Irish Residential Properties REIT Plc,DUB:IRES,12.2,Low ESG Risk,Real Estate
"Iron Mountain, Inc.",NYS:IRM,12.4,Low ESG Risk,Real Estate
Is Gayrimenkul Yatirim Ortakligi AS,IST:ISGYO.E,17.5,Low ESG Risk,Real Estate
"Ivanhoé Cambridge, Inc.",-,17.3,Low ESG Risk,Real Estate
"Japan Excellent, Inc.",TKS:8987,16.3,Low ESG Risk,Real Estate
Japan Hotel REIT Investment Corp.,TKS:8985,17.1,Low ESG Risk,Real Estate
"Japan Logistics Fund, Inc.",TKS:8967,12.9,Low ESG Risk,Real Estate
Japan Metropolitan Fund Investment Corp.,TKS:8953,14.4,Low ESG Risk,Real Estate
Japan Prime Realty Investment Corp.,TKS:8955,13.8,Low ESG Risk,Real Estate
Japan Real Estate Investment Corp.,TKS:8952,11.4,Low ESG Risk,Real Estate
JBG SMITH Properties,NYS:JBGS,13.1,Low ESG Risk,Real Estate
Jeudan A/S,CSE:JDAN,18.0,Low ESG Risk,Real Estate
JHSF Participações SA,BSP:JHSF3,14.9,Low ESG Risk,Real Estate
"Jinke Smart Services Group Co., Ltd.",HKG:9666,19.7,Low ESG Risk,Real Estate
John Mattson Fastighetsföretagen AB,OME:JOMA,17.7,Low ESG Risk,Real Estate
K-Fast Holding AB,OME:KFAST.B,16.4,Low ESG Risk,Real Estate
K. Wah International Holdings Ltd.,HKG:173,18.9,Low ESG Risk,Real Estate
K2A Knaust & Andersson Fastigheter AB,OME:K2A.B,12.3,Low ESG Risk,Real Estate
Kaufman & Broad SA,PAR:KOF,18.3,Low ESG Risk,Real Estate
KDX Realty Investment Corp.,TKS:8972,14.9,Low ESG Risk,Real Estate
"Keihanshin Building Co., Ltd.",TKS:8818,14.2,Low ESG Risk,Real Estate
Kenedix Residential Next Investment Corp.,-,15.2,Low ESG Risk,Real Estate
Kenedix Retail REIT Corp.,-,16.4,Low ESG Risk,Real Estate
"Kennedy-Wilson Holdings, Inc.",NYS:KW,15.2,Low ESG Risk,Real Estate
Keppel DC REIT,SES:AJBU,10.5,Low ESG Risk,Real Estate
Kerry Properties Ltd.,HKG:683,11.6,Low ESG Risk,Real Estate
Killam Apartment REIT,TSE:KMP.UT,11.8,Low ESG Risk,Real Estate
Kilroy Realty Corp.,NYS:KRC,13.5,Low ESG Risk,Real Estate
Kimco Realty Corp.,NYS:KIM,10.4,Low ESG Risk,Real Estate
"Kindom Development Co., Ltd.",TAI:2520,16.1,Low ESG Risk,Real Estate
Kiwi Property Group Ltd.,NZE:KPG,11.7,Low ESG Risk,Real Estate
KKR Real Estate Finance Trust Inc.,NYS:KREF,17.8,Low ESG Risk,Real Estate
KlaraBo Sverige AB,OME:KLARA.B,18.6,Low ESG Risk,Real Estate
KLCC Property Holdings Bhd.,KLS:5235SS,10.6,Low ESG Risk,Real Estate
Kojamo Oyj,HEL:KOJAMO,11.4,Low ESG Risk,Real Estate
"Korea Asset In Trust Co., Ltd.",KRX:123890,19.2,Low ESG Risk,Real Estate
Kowloon Development Co. Ltd.,HKG:34,17.1,Low ESG Risk,Real Estate
"Kuo Yang Construction Co., Ltd.",TAI:2505,16.8,Low ESG Risk,Real Estate
KWG Living Group Holdings Ltd.,HKG:3913,11.3,Low ESG Risk,Real Estate
"L.P.N. Development Public Co., Ltd.",BKK:LPN,19.4,Low ESG Risk,Real Estate
Ladder Capital Corp.,NYS:LADR,17.9,Low ESG Risk,Real Estate
Lai Sun MTN Ltd.,-,17.0,Low ESG Risk,Real Estate
"Land & Houses Public Co., Ltd.",BKK:LH,19.4,Low ESG Risk,Real Estate
Lar España Real Estate SOCIMI SA,MCE:LRE,11.0,Low ESG Risk,Real Estate
LaSalle LOGIPORT REIT,TKS:3466,12.3,Low ESG Risk,Real Estate
Lendlease Global Commercial REIT,SES:JYEU,14.2,Low ESG Risk,Real Estate
Lendlease Group,ASX:LLC,19.8,Low ESG Risk,Real Estate
Life Science Reit Plc,LON:LABS,18.6,Low ESG Risk,Real Estate
Log Commercial Properties e Participações SA,BSP:LOGG3,16.5,Low ESG Risk,Real Estate
"Logan Group Co., Ltd.",HKG:3380,15.0,Low ESG Risk,Real Estate
Logicor Europe Ltd.,-,15.8,Low ESG Risk,Real Estate
Logistea AB,OME:LOGI.A,16.8,Low ESG Risk,Real Estate
London & Quadrant Housing Trust Ltd.,-,13.6,Low ESG Risk,Real Estate
LondonMetric Property Plc,LON:LMP,11.9,Low ESG Risk,Real Estate
Longfor Group Holdings Ltd.,HKG:960,18.3,Low ESG Risk,Real Estate
LPS Brasil - Consultoria de Imoveis SA,BSP:LPSB3,16.5,Low ESG Risk,Real Estate
LSL Property Services Plc,LON:LSL,10.8,Low ESG Risk,Real Estate
"LTC Properties, Inc.",NYS:LTC,16.4,Low ESG Risk,Real Estate
"LVGEM (China) Real Estate Investment Co., Ltd.",HKG:95,19.0,Low ESG Risk,Real Estate
LXI REIT Plc,-,16.8,Low ESG Risk,Real Estate
Macerich Co.,NYS:MAC,10.5,Low ESG Risk,Real Estate
Macrotech Developers Ltd.,BOM:543287,13.6,Low ESG Risk,Real Estate
Mahindra Lifespace Developers Ltd.,BOM:532313,15.4,Low ESG Risk,Real Estate
Mapletree Industrial Trust,SES:ME8U,12.4,Low ESG Risk,Real Estate
Mapletree Logistics Trust,SES:M44U,11.1,Low ESG Risk,Real Estate
Mapletree Pan Asia Commercial Trust,SES:N2IU,12.2,Low ESG Risk,Real Estate
"Marcus & Millichap, Inc.",NYS:MMI,10.1,Low ESG Risk,Real Estate
MAS Plc,JSE:MSP,19.4,Low ESG Risk,Real Estate
Matrix Concepts Holdings Bhd.,KLS:5236,12.0,Low ESG Risk,Real Estate
MBK Public Co. Ltd.,BKK:MBK,19.5,Low ESG Risk,Real Estate
"Medical Properties Trust, Inc.",NYS:MPW,17.8,Low ESG Risk,Real Estate
Metrovacesa SA,MCE:MVC,14.4,Low ESG Risk,Real Estate
"MFA Financial, Inc.",NYS:MFA,15.1,Low ESG Risk,Real Estate
"Mid-America Apartment Communities, Inc.",NYS:MAA,11.7,Low ESG Risk,Real Estate
Mindspace Business Parks REIT,BOM:543217,10.7,Low ESG Risk,Real Estate
Minto Apartment Real Estate Investment Trust,TSE:MI.UT,14.4,Low ESG Risk,Real Estate
MIRAI Corp.,TKS:3476,18.8,Low ESG Risk,Real Estate
"Mirarth Holdings, Inc.",TKS:8897,14.6,Low ESG Risk,Real Estate
Mirvac Group,ASX:MGR,10.3,Low ESG Risk,Real Estate
"Mitsubishi Estate Co., Ltd.",TKS:8802,17.2,Low ESG Risk,Real Estate
Mitsubishi Estate Logistics REIT Investment Corp.,TKS:3481,18.4,Low ESG Risk,Real Estate
"Mitsui Fudosan Logistics Park, Inc.",TKS:3471,14.6,Low ESG Risk,Real Estate
Mivne Real Estate (K.D) Ltd.,TAE:MVNE,19.4,Low ESG Risk,Real Estate
Mobimo Holding AG,SWX:MOBN,14.6,Low ESG Risk,Real Estate
MONTEA NV,BRU:MONT,11.0,Low ESG Risk,Real Estate
Morguard Corp.,TSE:MRC,20.0,Low ESG Risk,Real Estate
Morguard North American Residential REIT,TSE:MRG.UT,14.7,Low ESG Risk,Real Estate
"MORI TRUST REIT, Inc.",TKS:8961,15.2,Low ESG Risk,Real Estate
Multiplan Empreendimentos Imobiliários SA,BSP:MULT3,16.5,Low ESG Risk,Real Estate
Nan Fung International Holdings Limited,-,17.1,Low ESG Risk,Real Estate
"National Health Investors, Inc.",NYS:NHI,18.8,Low ESG Risk,Real Estate
National Storage Affiliates Trust,NYS:NSA,18.1,Low ESG Risk,Real Estate
National Storage REIT,ASX:NSR,15.2,Low ESG Risk,Real Estate
NetSTREIT Corp.,NYS:NTST,18.3,Low ESG Risk,Real Estate
New World Development Co. Ltd.,HKG:17,15.3,Low ESG Risk,Real Estate
"New York Mortgage Trust, Inc.",NAS:NYMT,16.2,Low ESG Risk,Real Estate
"Newmark Group, Inc.",NAS:NMRK,16.2,Low ESG Risk,Real Estate
Newriver Reit Plc,LON:NRR,15.8,Low ESG Risk,Real Estate
Nexity SA,PAR:NXI,16.5,Low ESG Risk,Real Estate
NextDC Ltd.,ASX:NXT,15.3,Low ESG Risk,Real Estate
Nexus Select Trust,BOM:543913,14.7,Low ESG Risk,Real Estate
"Nippon Accommodations Fund, Inc.",TKS:3226,15.8,Low ESG Risk,Real Estate
"Nippon Building Fund, Inc.",TKS:8951,14.9,Low ESG Risk,Real Estate
NIPPON REIT Investment Corp.,TKS:3296,19.8,Low ESG Risk,Real Estate
Nivika Fastigheter AB,OME:NIVI.B,18.9,Low ESG Risk,Real Estate
"NNN REIT, Inc.",NYS:NNN,16.2,Low ESG Risk,Real Estate
"Nomura Real Estate Holdings, Inc.",TKS:3231,16.3,Low ESG Risk,Real Estate
"Nomura Real Estate Master Fund, Inc.",TKS:3462,12.8,Low ESG Risk,Real Estate
"Norstar Holdings, Inc.",TAE:NSTR,17.8,Low ESG Risk,Real Estate
North Bangkok Power Plant Block 1 Infrastructure Fund,BKK:EGATIF,19.2,Low ESG Risk,Real Estate
NorthWest Healthcare Properties Real Estate Investment Trust,TSE:NWH.UT,16.8,Low ESG Risk,Real Estate
Notting Hill Genesis,-,13.5,Low ESG Risk,Real Estate
Nyfosa AB,OME:NYF,15.4,Low ESG Risk,Real Estate
Oberoi Realty Ltd.,BOM:533273,17.4,Low ESG Risk,Real Estate
Office Properties Income Trust,NAS:OPI,16.6,Low ESG Risk,Real Estate
Olav Thon Eiendomsselskap ASA,OSL:OLT,14.8,Low ESG Risk,Real Estate
"Omega Healthcare Investors, Inc.",NYS:OHI,17.3,Low ESG Risk,Real Estate
"One REIT, Inc.",TKS:3290,18.8,Low ESG Risk,Real Estate
One United Properties SA,BSE:ONE,18.0,Low ESG Risk,Real Estate
Ontario Teachers' Cadillac Fairview Properties Trust,-,13.5,Low ESG Risk,Real Estate
"Opendoor Technologies, Inc.",NAS:OPEN,11.9,Low ESG Risk,Real Estate
Orbit Capital Plc,-,15.0,Low ESG Risk,Real Estate
"Orchid Island Capital, Inc.",NYS:ORC,18.3,Low ESG Risk,Real Estate
"Orion Office REIT, Inc.",NYS:ONL,19.0,Low ESG Risk,Real Estate
OUE Real Estate Investment Trust,SES:TS0U,11.6,Low ESG Risk,Real Estate
"OUTFRONT Media, Inc.",NYS:OUT,18.6,Low ESG Risk,Real Estate
P3 Group Sarl,-,10.0,Low ESG Risk,Real Estate
Pacific Century Premium Developments Ltd.,HKG:432,19.7,Low ESG Risk,Real Estate
Palace Capital Plc,LON:PCA,17.2,Low ESG Risk,Real Estate
Pandox AB,OME:PNDX.B,15.2,Low ESG Risk,Real Estate
Paragon REIT,SES:SK6U,15.8,Low ESG Risk,Real Estate
"Park Hotels & Resorts, Inc.",NYS:PK,14.1,Low ESG Risk,Real Estate
Parkway Life Real Estate Investment Trust,SES:C2PU,16.8,Low ESG Risk,Real Estate
Parque Arauco SA,SGO:PARAUCO,11.7,Low ESG Risk,Real Estate
PATRIZIA SE,ETR:PAT,17.3,Low ESG Risk,Real Estate
Pavilion Real Estate Investment Trust,KLS:5212,14.6,Low ESG Risk,Real Estate
Peabody Pension Trust Ltd.,-,17.5,Low ESG Risk,Real Estate
Peach Property Group AG,SWX:PEAN,10.4,Low ESG Risk,Real Estate
Peakstone Realty Trust,NYS:PKST,18.8,Low ESG Risk,Real Estate
Pebblebrook Hotel Trust,NYS:PEB,14.9,Low ESG Risk,Real Estate
PennyMac Mortgage Investment Trust,NYS:PMT,12.9,Low ESG Risk,Real Estate
"Phillips Edison & Co., Inc.",NAS:PECO,17.7,Low ESG Risk,Real Estate
Phoenix Spree Deutschland Ltd.,LON:PSDL,16.0,Low ESG Risk,Real Estate
Physicians Realty Trust,-,13.3,Low ESG Risk,Real Estate
Picton Property Income Ltd.,LON:PCTN,16.4,Low ESG Risk,Real Estate
Places for People Homes Ltd.,-,16.2,Low ESG Risk,Real Estate
Platzer Fastigheter Holding AB,OME:PLAZ.B,12.7,Low ESG Risk,Real Estate
Plaza SA,SGO:MALLPLAZA,12.7,Low ESG Risk,Real Estate
"Plymouth Industrial REIT, Inc.",NYS:PLYM,17.0,Low ESG Risk,Real Estate
"Poly Property Services Co., Ltd.",HKG:6049,11.8,Low ESG Risk,Real Estate
"Postal Realty Trust, Inc.",NYS:PSTL,19.6,Low ESG Risk,Real Estate
Powerlong Commercial Management Holdings Ltd.,HKG:9909,18.3,Low ESG Risk,Real Estate
Powerlong Real Estate Holdings Ltd.,HKG:1238,19.4,Low ESG Risk,Real Estate
Praemia HEALTHCARE SA,-,10.0,Low ESG Risk,Real Estate
Precinct Properties NZ & Precinct Properties Investments Ltd.,NZE:PCT,15.4,Low ESG Risk,Real Estate
Primaris Real Estate Investment Trust,TSE:PMZ.UT,16.8,Low ESG Risk,Real Estate
Primary Health Properties Plc,LON:PHP,10.3,Low ESG Risk,Real Estate
Prime US REIT,SES:OXMU,15.3,Low ESG Risk,Real Estate
Prince Housing & Development Corp.,TAI:2511,15.7,Low ESG Risk,Real Estate
"Prologis, Inc.",NYS:PLD,10.6,Low ESG Risk,Real Estate
Property for Industry Ltd.,NZE:PFI,14.6,Low ESG Risk,Real Estate
Prosperity Real Estate Investment Trust,HKG:808,10.7,Low ESG Risk,Real Estate
Pruksa Holding Public Co. Ltd.,BKK:PSH,15.8,Low ESG Risk,Real Estate
PSP Swiss Property AG,SWX:PSPN,15.3,Low ESG Risk,Real Estate
PT Bumi Serpong Damai Tbk,JKT:BSDE,14.8,Low ESG Risk,Real Estate
PT Ciputra Development Tbk,JKT:CTRA,18.9,Low ESG Risk,Real Estate
PT Pakuwon Jati Tbk,JKT:PWON,19.4,Low ESG Risk,Real Estate
Public Storage,NYS:PSA,11.7,Low ESG Risk,Real Estate
Quadreal Property Group LP,-,15.9,Low ESG Risk,Real Estate
Quality Houses Public Co. Ltd.,BKK:QH,19.0,Low ESG Risk,Real Estate
Rabbit Holdings PCL,BKK:RABBIT,18.5,Low ESG Risk,Real Estate
"Radium Life Tech Co., Ltd.",TAI:2547,19.8,Low ESG Risk,Real Estate
Rapid Synergy Bhd.,KLS:7765,19.8,Low ESG Risk,Real Estate
Ready Capital Corp.,NYS:RC,18.5,Low ESG Risk,Real Estate
Realty Income Corp.,NYS:O,15.5,Low ESG Risk,Real Estate
Redfin Corporation,NAS:RDFN,11.7,Low ESG Risk,Real Estate
"Redwood Trust, Inc.",NYS:RWT,16.5,Low ESG Risk,Real Estate
Regency Centers Corp.,NAS:REG,11.3,Low ESG Risk,Real Estate
Region Group,ASX:RGN,14.6,Low ESG Risk,Real Estate
Regional REIT Ltd.,LON:RGL,19.8,Low ESG Risk,Real Estate
Reitir Fasteignafelag hf,ICE:REITIR,18.3,Low ESG Risk,Real Estate
"Relo Group, Inc.",TKS:8876,14.7,Low ESG Risk,Real Estate
Residential Secure Income Plc,LON:RESI,14.7,Low ESG Risk,Real Estate
Resilient REIT Ltd.,JSE:RES,19.3,Low ESG Risk,Real Estate
Retail Estates NV,BRU:RET,17.6,Low ESG Risk,Real Estate
Retail Opportunity Investments Corp.,NAS:ROIC,15.4,Low ESG Risk,Real Estate
"Rexford Industrial Realty, Inc.",NYS:REXR,10.7,Low ESG Risk,Real Estate
RioCan Real Estate Investment Trust,TSE:REI.UT,11.5,Low ESG Risk,Real Estate
Rithm Capital Corp.,NYS:RITM,14.7,Low ESG Risk,Real Estate
RLJ Lodging Trust,NYS:RLJ,17.1,Low ESG Risk,Real Estate
Robinsons Land Corp.,PHS:RLC,17.9,Low ESG Risk,Real Estate
"Robot Home, Inc.",TKS:1435,15.8,Low ESG Risk,Real Estate
RPT Realty,-,14.1,Low ESG Risk,Real Estate
Rural Funds Group,ASX:RFF,16.6,Low ESG Risk,Real Estate
"Ryman Hospitality Properties, Inc.",NYS:RHP,16.3,Low ESG Risk,Real Estate
S IMMO AG,WBO:SPI,11.6,Low ESG Risk,Real Estate
S P Setia Bhd.,KLS:8664,13.2,Low ESG Risk,Real Estate
"S-Enjoy Service Group Co., Ltd.",HKG:1755,18.8,Low ESG Risk,Real Estate
"Sabra Health Care REIT, Inc.",NAS:SBRA,13.0,Low ESG Risk,Real Estate
"Safehold, Inc.",NYS:SAFE,14.7,Low ESG Risk,Real Estate
Safestore Holdings Plc,LON:SAFE,12.2,Low ESG Risk,Real Estate
Sagax AB,OME:SAGA.B,18.8,Low ESG Risk,Real Estate
"Sakura Development Co., Ltd.",TAI:2539,19.4,Low ESG Risk,Real Estate
Samhällsbyggnadsbolaget I Norden AB,OME:SBB.B,10.6,Low ESG Risk,Real Estate
Sanctuary Housing Association,-,18.2,Low ESG Risk,Real Estate
"Sankei Real Estate, Inc.",TKS:2972,18.6,Low ESG Risk,Real Estate
Sansiri Public Co. Ltd.,BKK:SIRI,17.7,Low ESG Risk,Real Estate
Sasseur Real Estate Investment Trust,SES:CRPU,16.3,Low ESG Risk,Real Estate
SCE Intelligent Commercial Management Holdings Ltd.,HKG:606,17.8,Low ESG Risk,Real Estate
Schroder Real Estate Investment Trust Ltd.,LON:SREI,13.0,Low ESG Risk,Real Estate
Seazen Group Ltd.,HKG:1030,19.5,Low ESG Risk,Real Estate
SELP Finance SARL,-,16.5,Low ESG Risk,Real Estate
Service Properties Trust,NAS:SVC,14.9,Low ESG Risk,Real Estate
Shenzhen Investment Ltd.,HKG:604,15.9,Low ESG Risk,Real Estate
"Shenzhen WorldUnion Group, Inc.",SHE:002285,15.9,Low ESG Risk,Real Estate
Shimao Group Holdings Ltd.,HKG:813,19.4,Low ESG Risk,Real Estate
Shimao Services Holdings Ltd.,HKG:873,12.1,Low ESG Risk,Real Estate
Shui On Land Ltd.,HKG:272,18.7,Low ESG Risk,Real Estate
Shurgard Self Storage Ltd.,BRU:SHUR,10.8,Low ESG Risk,Real Estate
Signa Development Selection AG,-,17.1,Low ESG Risk,Real Estate
Sime Darby Property Bhd.,KLS:5288,13.7,Low ESG Risk,Real Estate
"Simon Property Group, Inc.",NYS:SPG,12.5,Low ESG Risk,Real Estate
Sinarmas Land Ltd.,SES:A26,14.4,Low ESG Risk,Real Estate
Sino Land Co. Ltd.,HKG:83,12.5,Low ESG Risk,Real Estate
Sino-Ocean Group Holdings Ltd.,HKG:3377,14.6,Low ESG Risk,Real Estate
"Sinochem Hong Kong (Group) Co., Ltd.",-,11.1,Low ESG Risk,Real Estate
Sirius Real Estate Ltd.,LON:SRE,14.5,Low ESG Risk,Real Estate
SITE Centers Corp.,NYS:SITC,14.4,Low ESG Risk,Real Estate
SL Green Realty Corp.,NYS:SLG,13.2,Low ESG Risk,Real Estate
Slate Grocery REIT,TSE:SGR.UT,15.9,Low ESG Risk,Real Estate
SmartCentres Real Estate Investment Trust,TSE:SRU.UT,15.0,Low ESG Risk,Real Estate
Société Foncière Lyonnaise SA,PAR:FLY,13.1,Low ESG Risk,Real Estate
SOHO China Ltd.,HKG:410,18.1,Low ESG Risk,Real Estate
"SOSiLA Logistics REIT, Inc.",TKS:2979,18.6,Low ESG Risk,Real Estate
Southern Housing Group Ltd.,-,16.5,Low ESG Risk,Real Estate
Sovereign Housing Capital Plc,-,16.6,Low ESG Risk,Real Estate
"Spirit Realty Capital, Inc.",-,14.7,Low ESG Risk,Real Estate
"STAG Industrial, Inc.",NYS:STAG,13.8,Low ESG Risk,Real Estate
Star Asia Investment Corp.,TKS:3468,16.9,Low ESG Risk,Real Estate
Starhill Global Real Estate Investment Trust,SES:P40U,18.3,Low ESG Risk,Real Estate
Stendörren Fastigheter AB,OME:STEF.B,19.1,Low ESG Risk,Real Estate
Stride Property Group,NZE:SPG,14.5,Low ESG Risk,Real Estate
"Summit Hotel Properties, Inc.",NYS:INN,16.2,Low ESG Risk,Real Estate
"Sun Communities, Inc.",NYS:SUI,14.5,Low ESG Risk,Real Estate
Sun Hung Kai Properties Ltd.,HKG:16,12.7,Low ESG Risk,Real Estate
Sunac China Holdings Ltd.,HKG:1918,14.8,Low ESG Risk,Real Estate
Sunac Services Holdings Ltd.,HKG:1516,12.2,Low ESG Risk,Real Estate
Sunlight Real Estate Investment Trust,HKG:435,18.9,Low ESG Risk,Real Estate
"Sunstone Hotel Investors, Inc.",NYS:SHO,15.2,Low ESG Risk,Real Estate
Suntec Real Estate Investment Trust,SES:T82U,15.0,Low ESG Risk,Real Estate
Sunteck Realty Ltd.,BOM:512179,18.0,Low ESG Risk,Real Estate
"Supalai Public Co., Ltd.",BKK:SPALI,17.8,Low ESG Risk,Real Estate
Supermarket Income REIT Plc,LON:SUPR,13.1,Low ESG Risk,Real Estate
Swire Properties Ltd.,HKG:1972,10.8,Low ESG Risk,Real Estate
Swiss Prime Site AG,SWX:SPSN,11.2,Low ESG Risk,Real Estate
Takara Leben Real Estate Investment Corp.,TKS:3492,17.2,Low ESG Risk,Real Estate
"Tanger, Inc.",NYS:SKT,13.3,Low ESG Risk,Real Estate
Target Healthcare REIT Plc,LON:THRL,16.0,Low ESG Risk,Real Estate
TECOM Group PJSC,DFM:TECOM,11.4,Low ESG Risk,Real Estate
Terreno Realty Corp.,NYS:TRNO,14.7,Low ESG Risk,Real Estate
The Commercial Real Estate Co.,KUW:ALTIJARIA,16.3,Low ESG Risk,Real Estate
The Phoenix Mills Ltd.,BOM:503100,19.0,Low ESG Risk,Real Estate
The PRS REIT Plc,LON:PRSR,18.2,Low ESG Risk,Real Estate
"The RMR Group, Inc.",NAS:RMR,18.2,Low ESG Risk,Real Estate
The UNITE Group Plc,LON:UTG,13.0,Low ESG Risk,Real Estate
The Wharf (Holdings) Ltd.,HKG:4,17.4,Low ESG Risk,Real Estate
"Tokyo Tatemono Co., Ltd.",TKS:8804,17.1,Low ESG Risk,Real Estate
Tokyu Fudosan Holdings Corp.,TKS:3289,17.5,Low ESG Risk,Real Estate
"TOKYU REIT, Inc.",TKS:8957,13.8,Low ESG Risk,Real Estate
Toronto Community Housing Corp.,-,19.3,Low ESG Risk,Real Estate
Torunlar Gayrimenkul Yatirim Ortakligi AS,IST:TRGYO.E,17.8,Low ESG Risk,Real Estate
Tosei Corp.,TKS:8923,19.3,Low ESG Risk,Real Estate
Tosei REIT Investment Corp.,TKS:3451,13.4,Low ESG Risk,Real Estate
"TPG RE Finance Trust, Inc.",NYS:TRTX,18.1,Low ESG Risk,Real Estate
"Tricon Residential, Inc.",-,17.2,Low ESG Risk,Real Estate
Triple Point Social Housing Reit Plc,LON:SOHO,16.6,Low ESG Risk,Real Estate
Two Harbors Investment Corp.,NYS:TWO,17.8,Low ESG Risk,Real Estate
"UDR, Inc.",NYS:UDR,12.9,Low ESG Risk,Real Estate
UEM Sunrise Bhd.,KLS:5148,12.8,Low ESG Risk,Real Estate
UK Commercial Property REIT Ltd.,-,11.8,Low ESG Risk,Real Estate
United Urban Investment Corp.,TKS:8960,13.0,Low ESG Risk,Real Estate
"Uniti Group, Inc.",NAS:UNIT,16.8,Low ESG Risk,Real Estate
UOA Development Bhd.,KLS:5200,14.6,Low ESG Risk,Real Estate
UOL Group Ltd.,SES:U14,19.4,Low ESG Risk,Real Estate
Urban Edge Properties,NYS:UE,18.0,Low ESG Risk,Real Estate
Urban Renaissance Agency,-,17.3,Low ESG Risk,Real Estate
"Urstadt Biddle Properties, Inc.",-,19.7,Low ESG Risk,Real Estate
Vakif Gayrimenkul Yatirim Ortakligi AS,IST:VKGYO.E,15.5,Low ESG Risk,Real Estate
VanWonen Holding BV,-,19.6,Low ESG Risk,Real Estate
Vastned Retail NV,AMS:VASTN,16.1,Low ESG Risk,Real Estate
"Ventas, Inc.",NYS:VTR,11.2,Low ESG Risk,Real Estate
"Veris Residential, Inc.",NYS:VRE,11.1,Low ESG Risk,Real Estate
Vesteda Groep BV,-,10.6,Low ESG Risk,Real Estate
VGP NV,BRU:VGP,11.9,Low ESG Risk,Real Estate
"VICI Properties, Inc.",NYS:VICI,13.9,Low ESG Risk,Real Estate
Vinte Viviendas Integrales SAB de CV,MEX:VINTE,17.4,Low ESG Risk,Real Estate
